Subject,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,marker
BtnAAB216B5,1342,-888,-110,783,-2426,863, 
BtnAAB216B5,1601,-633,-460,401,-2497,774, 
BtnAAB216B5,1804,-362,-406,77,-2490,721, 
BtnAAB216B5,1997,-375,35,-189,-2431,719, 
BtnAAB216B5,2158,-378,541,-367,-2290,706, 
BtnAAB216B5,2252,-293,964,-493,-2124,680, 
BtnAAB216B5,2325,-175,1239,-563,-1980,653, 
BtnAAB216B5,2527,-20,1480,-604,-1800,564, 
BtnAAB216B5,2648,209,1666,-607,-1620,468, 
BtnAAB216B5,2760,312,1732,-584,-1431,395, 
BtnAAB216B5,2778,248,1935,-567,-976,317, 
BtnAAB216B5,2351,178,1980,-510,-372,262, 
BtnAAB216B5,2108,321,1830,-435,215,299, 
BtnAAB216B5,1993,304,2280,-423,1050,413, 
BtnAAB216B5,2308,137,3183,-273,2012,492, 
BtnAAB216B5,3315,128,4419,72,3167,337, 
BtnAAB216B5,6278,280,5432,250,5058,61, 
BtnAAB216B5,10846,585,4250,423,7839,-311, 
BtnAAB216B5,10691,-672,2086,497,11131,-1071, 
BtnAAB216B5,3127,-2258,704,320,14190,-1701, 
BtnAAB216B5,-2259,-2196,256,540,14780,-1763, 
BtnAAB216B5,-1052,-769,-459,776,13692,-1314, 
BtnAAB216B5,-640,182,-1714,443,13043,-313, 
BtnAAB216B5,-4514,-81,-919,163,12387,784, 
BtnAAB216B5,-6414,-170,1162,210,10537,1333, 
BtnAAB216B5,-4218,-289,1071,424,8253,1686, 
BtnAAB216B5,-2437,-80,561,756,7331,1389, 
BtnAAB216B5,-2363,929,421,896,7055,696, 
BtnAAB216B5,-2959,1208,181,899,6572,234, 
BtnAAB216B5,-4643,1206,-52,888,5763,-76, 
BtnAAB216B5,-5870,1757,-943,772,4483,-407, 
BtnAAB216B5,-5816,1905,-2832,337,2820,-589, 
BtnAAB216B5,-5794,695,-2769,-165,1053,-449, 
BtnAAB216B5,-5692,-695,333,191,-454,-411, 
BtnAAB216B5,-5127,-727,3471,1564,-1769,-707, 
BtnAAB216B5,-4398,2483,5915,2551,-2466,-1247, 
BtnAAB216B5,-4588,4036,5659,1860,-2795,-1294, 
BtnAAB216B5,-6360,1768,3358,560,-3749,-500, 
BtnAAB216B5,-7950,351,2262,7,-5576,264, 
BtnAAB216B5,-6773,204,1789,-76,-7068,361, 
BtnAAB216B5,-6080,259,2388,-64,-7614,312, 
BtnAAB216B5,-5739,578,3791,-169,-8170,506, 
BtnAAB216B5,-5664,986,4602,-373,-9161,983, 
BtnAAB216B5,-4466,690,4640,-398,-10323,1214, 
BtnAAB216B5,-2679,559,4684,-375,-10995,1464, 
BtnAAB216B5,-1407,215,4485,-348,-11134,1600, 
BtnAAB216B5,96,-35,4090,-302,-10871,1605, 
BtnAAB216B5,888,-52,3204,-245,-10117,1477, 
BtnAAB216B5,1714,-302,1791,-247,-8583,1157, 
BtnAAB216B5,2737,-610,1356,-253,-5973,699, 
BtnAAB216B5,1406,-794,1302,-185,-3157,194, 
BtnAAB216B5,195,-943,1660,-206,-1417,-77, 
BtnAAB216B5,880,-956,2381,-356,-604,-55, 
BtnAAB216B5,727,-952,2534,-507,-125,111, 
BtnAAB216B5,260,-1119,2101,-590,81,299, 
BtnAAB216B5,318,-1363,1613,-636,249,414, 
BtnAAB216B5,363,-1668,1173,-697,585,445, 
BtnAAB216B5,551,-1909,915,-777,978,470, 
BtnAAB216B5,662,-2036,804,-875,1382,536, 
BtnAAB216B5,592,-2083,757,-1016,1793,662, 
BtnAAB216B5,380,-2218,691,-1191,2152,848, 
BtnAAB216B5,127,-2490,606,-1392,2419,1037, 
BtnAAB216B5,-243,-2843,484,-1596,2542,1225, 
BtnAAB216B5,-704,-3284,180,-1757,2516,1365, 
BtnAAB216B5,-1040,-3585,87,-1887,2336,1409, 
BtnAAB216B5,-1147,-3504,515,-1985,1987,1417, 
BtnAAB216B5,-1144,-3377,1151,-2048,1612,1385, 
BtnAAB216B5,-1095,-3143,1760,-2138,1272,1347, 
BtnAAB216B5,-1089,-2991,2022,-2271,1042,1283, 
BtnAAB216B5,-925,-2996,2028,-2356,981,1176, 
BtnAAB216B5,-646,-3007,1962,-2415,1095,1045, 
BtnAAB216B5,-261,-2907,2004,-2439,1350,878, 
BtnAAB216B5,-347,-2695,2201,-2425,1677,720, 
BtnAAB216B5,-803,-2392,2525,-2443,1936,598, 
BtnAAB216B5,-1289,-2198,2836,-2517,2018,522, 
BtnAAB216B5,-1627,-1826,3264,-2599,1888,462, 
BtnAAB216B5,-1957,-1236,3544,-2672,1578,381, 
BtnAAB216B5,-2834,-812,3796,-2628,1206,320, 
BtnAAB216B5,-2823,-495,3981,-2589,738,229, 
BtnAAB216B5,-2720,-627,3989,-2529,720,75, 
BtnAAB216B5,-2441,-271,4148,-2387,934,-203, 
BtnAAB216B5,-2149,-19,4406,-2290,1335,-439, 
BtnAAB216B5,-2150,-46,4807,-2157,1710,-573, 
BtnAAB216B5,-1666,-101,4873,-2019,1985,-660, 
BtnAAB216B5,-1957,-20,4880,-1850,2224,-757, 
BtnAAB216B5,-1782,199,4972,-1659,2266,-905, 
BtnAAB216B5,-1780,178,4846,-1597,2497,-1054, 
BtnAAB216B5,-1155,145,4507,-1563,2649,-1222, 
BtnAAB216B5,-1326,243,4297,-1581,2779,-1418, 
BtnAAB216B5,-1012,-52,4047,-1644,2635,-1619, 
BtnAAB216B5,-683,-251,3747,-1748,2531,-1879, 
BtnAAB216B5,-783,-606,3459,-1975,2493,-2140, 
BtnAAB216B5,-810,-1091,3325,-2228,2395,-2454, 
BtnAAB216B5,-4620,-6790,1017,-2424,1765,-2571, 
BtnAAB216B5,-26005,-12837,25190,5333,-2989,2588, 
BtnAAB216B5,-20922,674,32767,6612,-2293,908, 
BtnAAB216B5,-1383,-2294,6854,1162,1682,-693, 
BtnAAB216B5,5090,452,-8312,1274,2414,-40, 
BtnAAB216B5,4621,1202,-4391,1180,2663,328, 
BtnAAB216B5,1211,-2679,1635,181,2501,-416, 
BtnAAB216B5,-2826,-4664,6371,733,804,-827, 
BtnAAB216B5,-4856,-3065,6303,899,-254,-62, 
BtnAAB216B5,-3057,-2619,3566,-25,135,521, 
BtnAAB216B5,-979,-2152,2344,-541,192,509, 
BtnAAB216B5,-811,-2177,3086,-597,66,395, 
BtnAAB216B5,-1938,-1507,3378,-422,190,435, 
BtnAAB216B5,-3074,-1287,2789,-328,303,445, 
BtnAAB216B5,-3705,-1558,2556,-369,389,344, 
BtnAAB216B5,-3236,-2017,2547,-445,337,236, 
BtnAAB216B5,-2429,-2238,2405,-401,210,161, 
BtnAAB216B5,-2071,-2334,2250,-286,94,158, 
BtnAAB216B5,-2139,-2343,2222,-174,28,197, 
BtnAAB216B5,-2312,-2256,2211,-64,66,204, 
BtnAAB216B5,-2463,-2158,2269,44,127,188, 
BtnAAB216B5,-2601,-2115,2490,143,115,158, 
BtnAAB216B5,-2514,-2067,2581,220,51,124, 
BtnAAB216B5,-2396,-2013,2589,266,-2,100, 
BtnAAB216B5,-2365,-1980,2646,282,-28,79, 
BtnAAB216B5,-2333,-1993,2750,279,-24,62, 
BtnAAB216B5,-2310,-1985,2800,258,-17,52, 
BtnAAB216B5,-2277,-1948,2799,224,-15,43, 
BtnAAB216B5,-2348,-1896,2818,183,-20,31, 
BtnAAB216B5,-2402,-1883,2841,137,-26,13, 
BtnAAB216B5,-2401,-1866,2844,80,-34,-3, 
BtnAAB216B5,-2379,-1871,2824,14,-45,-20, 
BtnAAB216B5,-2371,-1890,2819,-44,-51,-36, 
BtnAAB216B5,-2384,-1908,2829,-93,-53,-51, 
BtnAAB216B5,-2401,-1937,2808,-132,-55,-65, 
BtnAAB216B5,-2400,-1960,2786,-161,-61,-82, 
BtnAAB216B5,-2402,-1961,2772,-184,-73,-100, 
BtnAAB216B5,-2379,-1989,2769,-204,-89,-114, 
BtnAAB216B5,-2317,-2001,2810,-225,-111,-130, 
BtnAAB216B5,-2290,-2012,2850,-245,-136,-144, 
BtnAAB216B5,-2348,-2013,2947,-252,-158,-152, 
BtnAAB216B5,-2373,-2020,3031,-255,-173,-169, 
BtnAAB216B5,-2395,-2018,3258,-270,-186,-184, 
BtnAAB216B5,-2457,-2004,3567,-280,-235,-193, 
BtnAAB216B5,-2527,-1938,3984,-302,-320,-201, 
BtnAAB216B5,-2820,-1868,4531,-329,-443,-220, 
BtnAAB216B5,-3214,-2048,5011,-385,-488,-237, 
BtnAAB216B5,-3391,-1960,5399,-602,-444,-292, 
BtnAAB216B5,-3451,-1960,5661,-1036,-367,-329, 
BtnAAB216B5,-3071,-2116,5523,-1294,-259,-326, 
BtnAAB216B5,-2831,-1810,5860,-1313,-54,-215, 
BtnAAB216B5,-2692,-1495,6256,-1351,61,83, 
BtnAAB216B5,-2465,-1588,6194,-1312,-145,383, 
BtnAAB216B5,-2664,-2722,5589,-1129,-705,393, 
BtnAAB216B5,-2473,-2388,4670,-978,-1238,71, 
BtnAAB216B5,-2413,-1287,4298,-1011,-1579,-204, 
BtnAAB216B5,-2609,-1078,4630,-825,-1986,-96, 
BtnAAB216B5,-2785,-817,5298,-569,-2330,-42, 
BtnAAB216B5,-3344,-981,6155,-444,-2533,-46, 
BtnAAB216B5,-3605,-1595,6619,-331,-2837,-11, 
BtnAAB216B5,-3477,-1865,6526,-165,-3113,-10, 
BtnAAB216B5,-3383,-2037,6184,52,-3265,-2, 
BtnAAB216B5,-3256,-1886,5718,290,-3383,2, 
BtnAAB216B5,-3225,-1644,5284,471,-3445,-46, 
BtnAAB216B5,-3311,-1450,4980,569,-3420,-138, 
BtnAAB216B5,-3293,-1410,4615,597,-3346,-217, 
BtnAAB216B5,-2885,-1499,4008,574,-3348,-251, 
BtnAAB216B5,-2508,-1635,3774,580,-3451,-329, 
BtnAAB216B5,-2280,-1861,3850,707,-3595,-391, 
BtnAAB216B5,-2141,-2029,3991,889,-3632,-430, 
BtnAAB216B5,-2140,-2112,4042,1050,-3561,-514, 
BtnAAB216B5,-1997,-2077,3901,1182,-3477,-602, 
BtnAAB216B5,-1796,-2161,3664,1252,-3319,-669, 
BtnAAB216B5,-1751,-2294,3352,1309,-3090,-736, 
BtnAAB216B5,-1767,-2491,3127,1365,-2852,-790, 
BtnAAB216B5,-1937,-2705,2884,1422,-2626,-859, 
BtnAAB216B5,-1873,-2781,2534,1472,-2399,-977, 
BtnAAB216B5,-1381,-2803,2144,1460,-2104,-1103, 
BtnAAB216B5,-999,-2959,1882,1448,-1725,-1158, 
BtnAAB216B5,-813,-3070,1897,1509,-1381,-1120, 
BtnAAB216B5,-609,-3193,1864,1580,-1102,-1049, 
BtnAAB216B5,-545,-3261,1899,1612,-820,-955, 
BtnAAB216B5,-362,-3311,1970,1609,-577,-887, 
BtnAAB216B5,-289,-3304,1977,1583,-362,-801, 
BtnAAB216B5,-320,-3278,1948,1497,-126,-711, 
BtnAAB216B5,-328,-3391,1776,1439,60,-573, 
BtnAAB216B5,-317,-3372,1733,1401,102,-402, 
BtnAAB216B5,-382,-3352,1860,1373,-6,-202, 
BtnAAB216B5,-434,-3294,1956,1381,-163,21, 
BtnAAB216B5,-370,-3200,1959,1405,-233,231, 
BtnAAB216B5,-57,-3064,2026,1412,-167,416, 
BtnAAB216B5,231,-2880,1760,1499,180,553, 
BtnAAB216B5,676,-2564,2662,1703,1288,667, 
BtnAAB216B5,1180,-2467,4027,1673,2542,688, 
BtnAAB216B5,3478,-2215,4552,1441,3637,562, 
BtnAAB216B5,7985,-1850,4598,1238,5587,383, 
BtnAAB216B5,11583,-1310,3335,1323,8725,-20, 
BtnAAB216B5,10303,-1372,590,1440,13073,1, 
BtnAAB216B5,3086,-3110,-3505,1443,16832,745, 
BtnAAB216B5,-1682,-2962,-5020,1739,18221,1133, 
BtnAAB216B5,-3842,-1071,-4896,2134,17995,2172, 
BtnAAB216B5,-8021,-918,-2511,2352,17110,3923, 
BtnAAB216B5,-8044,-1911,-411,2536,14932,4813, 
BtnAAB216B5,-4896,-1791,741,2801,13153,4717, 
BtnAAB216B5,-2733,-1083,1599,2720,11944,4209, 
BtnAAB216B5,-1812,456,2049,2000,10301,3389, 
BtnAAB216B5,-1079,160,1408,926,8505,2654, 
BtnAAB216B5,-1930,-99,920,352,6682,1912, 
BtnAAB216B5,-3007,310,539,89,4213,1003, 
BtnAAB216B5,-3017,780,-787,-45,1447,-23, 
BtnAAB216B5,-2395,1238,-2002,-146,-845,-907, 
BtnAAB216B5,-2246,1598,-3381,-152,-2039,-1448, 
BtnAAB216B5,-3048,1605,-4095,-130,-2544,-1578, 
BtnAAB216B5,-4223,1805,-3574,-125,-2724,-1520, 
BtnAAB216B5,-5556,1417,-2353,-86,-2663,-1478, 
BtnAAB216B5,-6187,1321,441,333,-2916,-1453, 
BtnAAB216B5,-5074,2907,2376,539,-3463,-1503, 
BtnAAB216B5,-5312,2953,2320,59,-4384,-1149, 
BtnAAB216B5,-6811,2218,1657,-682,-5717,-497, 
BtnAAB216B5,-6955,1459,1060,-1354,-7063,-180, 
BtnAAB216B5,-7090,798,1120,-1665,-8283,-286, 
BtnAAB216B5,-7320,200,2116,-1458,-9435,-333, 
BtnAAB216B5,-7506,-94,1921,-1449,-11207,-307, 
BtnAAB216B5,-6534,54,2055,-1804,-12920,-416, 
BtnAAB216B5,-4920,-89,2359,-2176,-14064,-382, 
BtnAAB216B5,-3513,-115,2686,-2404,-14803,-307, 
BtnAAB216B5,-2096,-264,2875,-2502,-15261,56, 
BtnAAB216B5,-739,-442,3089,-2654,-15287,615, 
BtnAAB216B5,1482,-284,3242,-2896,-14625,793, 
BtnAAB216B5,3094,-643,2753,-2967,-13143,672, 
BtnAAB216B5,2380,-1056,2759,-2528,-10842,182, 
BtnAAB216B5,1189,-1151,2431,-2087,-8607,-41, 
BtnAAB216B5,1771,-1449,2069,-1681,-6901,-145, 
BtnAAB216B5,2407,-1883,2167,-1149,-5245,-225, 
BtnAAB216B5,2449,-1696,2269,-537,-3727,-405, 
BtnAAB216B5,3672,-1315,2254,3,-2369,-481, 
BtnAAB216B5,5142,-1169,2101,416,-838,-488, 
BtnAAB216B5,6165,-1536,2309,811,996,-508, 
BtnAAB216B5,5533,-1672,2346,1201,2777,-652, 
BtnAAB216B5,3623,-1588,2301,1593,4567,-766, 
BtnAAB216B5,3167,-1834,1955,2004,6415,-651, 
BtnAAB216B5,4550,-1973,1837,2445,8487,-495, 
BtnAAB216B5,6789,-2227,1670,2899,11304,-429, 
BtnAAB216B5,5796,-2237,101,3228,14352,-649, 
BtnAAB216B5,32,-2031,-913,3202,16551,-504, 
BtnAAB216B5,-2743,-963,-207,2993,16282,-141, 
BtnAAB216B5,-1135,-380,-698,2466,14874,357, 
BtnAAB216B5,-1231,-258,-1480,2188,14414,620, 
BtnAAB216B5,-4464,115,-237,2227,13892,693, 
BtnAAB216B5,-5381,657,608,2171,11570,677, 
BtnAAB216B5,-3116,574,-965,1785,9157,709, 
BtnAAB216B5,-2978,373,-2156,1523,8026,668, 
BtnAAB216B5,-4364,808,-2119,1264,7190,390, 
BtnAAB216B5,-5415,629,-1281,766,5773,70, 
BtnAAB216B5,-5248,352,-1119,215,4031,-235, 
BtnAAB216B5,-4741,767,-1779,-403,2659,-294, 
BtnAAB216B5,-4675,1077,-2148,-926,1832,-123, 
BtnAAB216B5,-4909,1468,-2589,-1146,1324,109, 
BtnAAB216B5,-4822,1898,-2718,-1078,1077,303, 
BtnAAB216B5,-4725,1955,-2613,-869,1079,516, 
BtnAAB216B5,-4335,1597,-876,-438,1246,749, 
BtnAAB216B5,-4415,2120,-233,2,1711,771, 
BtnAAB216B5,-5172,2133,-752,-168,1991,755, 
BtnAAB216B5,-5335,1628,-959,-481,1854,766, 
BtnAAB216B5,-5248,1603,-1020,-688,1474,724, 
BtnAAB216B5,-5028,1560,-757,-976,923,733, 
BtnAAB216B5,-5308,1390,-24,-1334,357,726, 
BtnAAB216B5,-5150,1472,839,-1561,-460,728, 
BtnAAB216B5,-4437,1490,1264,-1730,-1500,842, 
BtnAAB216B5,-3410,1223,1809,-1883,-2333,960, 
BtnAAB216B5,-2654,1151,2046,-1795,-2722,978, 
BtnAAB216B5,-1943,831,2449,-1561,-2687,881, 
BtnAAB216B5,-1565,587,2864,-1349,-2432,699, 
BtnAAB216B5,-1382,318,2969,-1114,-2270,491, 
BtnAAB216B5,-1031,45,3020,-877,-2172,341, 
BtnAAB216B5,-956,-188,2967,-689,-2012,112, 
BtnAAB216B5,-366,-406,2613,-537,-1618,-100, 
BtnAAB216B5,-702,-790,2783,-422,-1024,-236, 
BtnAAB216B5,-819,-1074,2549,-369,-650,-584, 
BtnAAB216B5,-1159,-995,2286,-366,-453,-907, 
BtnAAB216B5,-1485,-966,2134,-492,-632,-1175, 
BtnAAB216B5,-1785,-1262,2413,-738,-1152,-1432, 
BtnAAB216B5,-2318,-1325,2466,-1025,-2067,-1744, 
BtnAAB216B5,-2412,-1360,2084,-1460,-3074,-2046, 
BtnAAB216B5,-2483,-1532,1555,-1929,-3712,-2171, 
BtnAAB216B5,-2463,-1694,839,-2335,-4013,-2345, 
BtnAAB216B5,-2268,-1777,485,-2559,-3787,-2583, 
BtnAAB216B5,-1284,-1873,633,-2668,-3066,-2966, 
BtnAAB216B5,-1203,-2140,993,-2695,-2124,-3277, 
BtnAAB216B5,-1796,-1681,1293,-2733,-1708,-3573, 
BtnAAB216B5,-1188,-2159,1667,-2918,-1816,-3785, 
BtnAAB216B5,-1641,-3041,2240,-2662,-1975,-3707, 
BtnAAB216B5,-3414,-3075,3168,-2198,-2243,-3467, 
BtnAAB216B5,-4343,-2949,4042,-1982,-2715,-3333, 
BtnAAB216B5,-3652,-2860,3970,-1865,-2872,-3285, 
BtnAAB216B5,-2995,-3007,3575,-1764,-2395,-3363, 
BtnAAB216B5,-2808,-3402,3611,-1683,-1545,-3421, 
BtnAAB216B5,-3089,-3532,3934,-1559,-790,-3280, 
BtnAAB216B5,-3604,-3676,4202,-1283,-231,-2971, 
BtnAAB216B5,-4186,-3599,4512,-899,206,-2695, 
BtnAAB216B5,-4778,-3360,5064,-550,454,-2563, 
BtnAAB216B5,-5336,-3191,5759,-256,424,-2486, 
BtnAAB216B5,-5878,-2970,6242,-75,110,-2440, 
BtnAAB216B5,-6108,-2956,6279,7,-422,-2377, 
BtnAAB216B5,-5382,-3057,5767,109,-791,-2300, 
BtnAAB216B5,-4738,-3081,5320,218,-687,-2266, 
BtnAAB216B5,-5018,-3093,5451,338,-458,-2145, 
BtnAAB216B5,-5238,-3203,5938,560,-419,-1859, 
BtnAAB216B5,-5408,-3139,6436,787,-481,-1695, 
BtnAAB216B5,-5638,-2977,6729,969,-696,-1669, 
BtnAAB216B5,-5647,-2803,6909,1128,-1135,-1670, 
BtnAAB216B5,-5341,-2615,6754,1168,-1699,-1697, 
BtnAAB216B5,-5025,-2543,6431,1144,-2201,-1725, 
BtnAAB216B5,-4695,-2632,6153,1155,-2553,-1757, 
BtnAAB216B5,-4363,-2857,5984,1232,-2790,-1747, 
BtnAAB216B5,-3818,-2944,5848,1338,-2947,-1674, 
BtnAAB216B5,-3499,-2946,5532,1435,-2898,-1584, 
BtnAAB216B5,-3333,-2945,5520,1531,-2704,-1480, 
BtnAAB216B5,-3565,-2887,5578,1643,-2562,-1427, 
BtnAAB216B5,-3556,-2903,5398,1759,-2531,-1354, 
BtnAAB216B5,-3346,-2894,5316,1897,-2496,-1270, 
BtnAAB216B5,-3038,-2787,5099,2043,-2471,-1201, 
BtnAAB216B5,-2980,-2738,4855,2170,-2445,-1113, 
BtnAAB216B5,-2933,-2756,4709,2315,-2369,-980, 
BtnAAB216B5,-2912,-2642,4433,2472,-2197,-855, 
BtnAAB216B5,-2851,-2615,4130,2596,-1981,-701, 
BtnAAB216B5,-2751,-2610,3932,2694,-1729,-531, 
BtnAAB216B5,-2439,-2481,3923,2791,-1520,-401, 
BtnAAB216B5,-2100,-2214,3749,2904,-1364,-306, 
BtnAAB216B5,-1778,-1957,3389,2949,-1242,-215, 
BtnAAB216B5,-1668,-1752,2908,2935,-1201,-117, 
BtnAAB216B5,-1696,-1701,2551,2929,-1174,8, 
BtnAAB216B5,-1650,-1686,2347,2931,-1136,130, 
BtnAAB216B5,-1464,-1684,2206,2947,-1076,228, 
BtnAAB216B5,-1112,-1601,2060,2987,-987,286, 
BtnAAB216B5,-648,-1355,1970,2973,-842,334, 
BtnAAB216B5,-419,-1052,1714,2890,-927,437, 
BtnAAB216B5,-485,-866,1280,2808,-1116,573, 
BtnAAB216B5,-472,-835,680,2669,-1277,683, 
BtnAAB216B5,228,-694,306,2446,-1327,712, 
BtnAAB216B5,215,-339,276,2091,-1186,581, 
BtnAAB216B5,262,-191,129,1809,-1013,717, 
BtnAAB216B5,709,78,76,1631,-1053,728, 
BtnAAB216B5,1398,132,248,1299,-1042,665, 
BtnAAB216B5,1927,67,628,942,-881,661, 
BtnAAB216B5,2029,72,836,644,-579,698, 
BtnAAB216B5,1744,191,873,382,-361,697, 
BtnAAB216B5,1560,226,931,165,-369,670, 
BtnAAB216B5,1498,131,1245,-41,-484,614, 
BtnAAB216B5,1580,154,1657,-217,-594,552, 
BtnAAB216B5,1576,235,2062,-369,-687,481, 
BtnAAB216B5,1597,196,2357,-508,-720,445, 
BtnAAB216B5,1518,67,2698,-609,-732,419, 
BtnAAB216B5,1580,-11,3017,-645,-772,397, 
BtnAAB216B5,1455,-49,3292,-659,-798,392, 
BtnAAB216B5,1540,-102,3621,-680,-867,373, 
BtnAAB216B5,1428,-120,3837,-682,-949,355, 
BtnAAB216B5,1703,-172,3918,-662,-1043,346, 
BtnAAB216B5,1795,-250,3785,-635,-850,398, 
BtnAAB216B5,1442,-443,3506,-532,-267,491, 
BtnAAB216B5,508,-501,3071,-403,508,691, 
BtnAAB216B5,394,-716,3389,-250,1606,983, 
BtnAAB216B5,899,-928,4900,49,3014,1209, 
BtnAAB216B5,2978,-761,6589,454,3994,1198, 
BtnAAB216B5,7575,-205,8157,910,5344,915, 
BtnAAB216B5,10077,260,7583,1400,8295,79, 
BtnAAB216B5,8350,-1037,5611,1892,11784,-1103, 
BtnAAB216B5,4996,-2459,2352,1829,14254,-2067, 
BtnAAB216B5,4898,-1175,-2781,1272,15167,-2334, 
BtnAAB216B5,2654,338,-6842,491,16118,-1443, 
BtnAAB216B5,-7126,898,-5760,-145,15732,158, 
BtnAAB216B5,-10904,431,-2536,-648,12345,2311, 
BtnAAB216B5,-6656,-1711,-945,-417,9037,3324, 
BtnAAB216B5,-5427,-2028,1441,856,8153,2716, 
BtnAAB216B5,-2683,567,2443,1421,7436,1386, 
BtnAAB216B5,-1943,2310,1804,944,6764,544, 
BtnAAB216B5,-2461,2064,1071,161,5930,420, 
BtnAAB216B5,-4264,1248,-207,-264,4824,248, 
BtnAAB216B5,-4935,1373,-1600,-229,3022,-250, 
BtnAAB216B5,-5672,1352,-1756,-234,799,-514, 
BtnAAB216B5,-6119,1091,-314,-198,-1315,-578, 
BtnAAB216B5,-5697,415,2218,66,-3000,-958, 
BtnAAB216B5,-5196,-17,4545,748,-4221,-1588, 
BtnAAB216B5,-4811,2340,5479,1498,-5218,-1843, 
BtnAAB216B5,-5211,3292,4644,1250,-6333,-1325, 
BtnAAB216B5,-6055,1598,2973,463,-6945,-509, 
BtnAAB216B5,-7370,109,2707,-121,-7159,-98, 
BtnAAB216B5,-7670,-299,3376,32,-7888,333, 
BtnAAB216B5,-6427,34,3734,364,-8896,612, 
BtnAAB216B5,-5631,60,4539,284,-9477,876, 
BtnAAB216B5,-4585,395,4909,53,-9830,1095, 
BtnAAB216B5,-3343,320,4485,-175,-10055,1319, 
BtnAAB216B5,-2371,128,3885,-373,-10122,1524, 
BtnAAB216B5,-707,138,3440,-481,-9871,1533, 
BtnAAB216B5,857,103,2625,-553,-8848,1368, 
BtnAAB216B5,1499,-168,1872,-510,-6840,1032, 
BtnAAB216B5,2346,-366,1497,-444,-4349,613, 
BtnAAB216B5,1146,-312,2062,-288,-1775,287, 
BtnAAB216B5,791,-279,3027,-244,-523,46, 
BtnAAB216B5,961,-348,3467,-304,-131,22, 
BtnAAB216B5,261,-654,3027,-383,-11,115, 
BtnAAB216B5,159,-914,2365,-507,-18,252, 
BtnAAB216B5,771,-1157,2170,-682,-23,389, 
BtnAAB216B5,833,-1451,2363,-789,29,531, 
BtnAAB216B5,421,-1728,2347,-858,231,684, 
BtnAAB216B5,148,-1903,2127,-970,451,780, 
BtnAAB216B5,103,-2087,1844,-1087,571,864, 
BtnAAB216B5,-4,-2359,1525,-1153,614,971, 
BtnAAB216B5,-155,-2568,1290,-1165,606,1048, 
BtnAAB216B5,-319,-2622,1081,-1203,587,1085, 
BtnAAB216B5,-178,-2753,858,-1317,605,1101, 
BtnAAB216B5,-179,-2918,788,-1421,576,1133, 
BtnAAB216B5,-152,-2949,977,-1504,501,1220, 
BtnAAB216B5,-138,-2987,1097,-1591,458,1264, 
BtnAAB216B5,-206,-2978,1038,-1712,408,1305, 
BtnAAB216B5,-356,-3054,835,-1873,373,1336, 
BtnAAB216B5,-318,-3043,727,-2007,354,1331, 
BtnAAB216B5,-228,-3061,658,-2143,449,1311, 
BtnAAB216B5,-18,-2994,526,-2282,643,1304, 
BtnAAB216B5,290,-2823,488,-2416,944,1285, 
BtnAAB216B5,472,-2630,544,-2518,1238,1225, 
BtnAAB216B5,-144,-2353,921,-2534,1502,1170, 
BtnAAB216B5,-666,-2277,1574,-2555,1764,1089, 
BtnAAB216B5,-511,-2133,2009,-2632,2039,912, 
BtnAAB216B5,-1118,-1883,2221,-2685,2272,692, 
BtnAAB216B5,-1232,-1778,2279,-2628,2331,423, 
BtnAAB216B5,-920,-1832,2383,-2498,2482,180, 
BtnAAB216B5,-1247,-1653,2727,-2307,2887,-103, 
BtnAAB216B5,-1958,-1370,2997,-2261,3180,-490, 
BtnAAB216B5,-1544,-1228,3049,-2291,3200,-763, 
BtnAAB216B5,-1679,-1010,3188,-2256,3153,-934, 
BtnAAB216B5,-2587,-1138,3650,-2287,3119,-945, 
BtnAAB216B5,-4109,-1406,3724,-2249,2512,-1004, 
BtnAAB216B5,-2943,-1045,3952,-1939,1403,-1119, 
BtnAAB216B5,-1875,-937,4707,-1716,1210,-1171, 
BtnAAB216B5,-2044,-708,4816,-1594,1469,-1305, 
BtnAAB216B5,-1564,-625,4419,-1525,1884,-1410, 
BtnAAB216B5,-1240,-616,4187,-1515,2575,-1497, 
BtnAAB216B5,-1619,-858,3949,-1551,3153,-1712, 
BtnAAB216B5,-1378,-926,3914,-1486,3231,-1968, 
BtnAAB216B5,-1294,-991,3948,-1440,3160,-2189, 
BtnAAB216B5,-1274,-1311,3674,-1466,3096,-2367, 
BtnAAB216B5,-2147,-2071,3472,-1549,3121,-2535, 
BtnAAB216B5,-3152,-3660,987,-1838,2996,-2895, 
BtnAAB216B5,-12037,-17681,11317,1998,550,-103, 
BtnAAB216B5,-23887,6422,31547,8704,-2122,2501, 
BtnAAB216B5,-16892,-3214,20583,2769,1013,0, 
BtnAAB216B5,-9423,-4330,11425,2236,950,198, 
BtnAAB216B5,-2211,-611,1666,2304,1478,-202, 
BtnAAB216B5,-396,-924,-364,1985,2471,435, 
BtnAAB216B5,245,-1105,866,1052,2618,528, 
BtnAAB216B5,1624,-1793,2229,313,2368,159, 
BtnAAB216B5,2231,-2773,3481,210,1301,47, 
BtnAAB216B5,2750,-3012,4044,254,132,-126, 
BtnAAB216B5,1979,-3219,3864,87,-381,29, 
BtnAAB216B5,-530,-3417,3422,-166,-308,208, 
