sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
730,127,155,979,-174,-2,95
731,121,99,978,0,7,138
732,104,70,1001,193,31,109
733,120,31,1036,365,91,72
734,110,-11,1051,357,89,-22
735,116,-12,1093,224,111,-110
736,141,0,1078,-36,89,-155
737,152,44,1066,-313,23,-153
738,136,62,1035,-549,-94,-104
739,138,80,1043,-733,-200,5
740,125,77,1015,-780,-262,39
741,135,80,1005,-727,-327,17
742,120,75,995,-581,-350,-18
743,119,62,995,-360,-323,-45
744,116,22,982,-184,-284,-40
745,98,-17,1003,-129,-237,-12
746,99,-66,1002,-188,-200,15
747,113,-82,1007,-303,-176,0
748,118,-83,1011,-446,-161,-67
749,138,-65,1002,-549,-184,-208
750,141,-11,991,-575,-223,-370
751,120,26,972,-500,-305,-391
752,108,27,953,-321,-325,-344
753,101,11,941,-143,-256,-331
754,116,-6,949,-106,-155,-325
755,121,-8,922,-211,-42,-333
756,124,-13,946,-375,58,-334
757,128,-9,969,-448,150,-338
758,127,-2,991,-424,212,-334
759,137,-17,1023,-348,208,-368
760,145,-8,1035,-270,187,-459
761,142,11,1037,-200,158,-549
762,150,35,1036,-170,72,-588
763,147,47,1031,-178,-16,-583
764,123,52,1003,-188,-65,-545
765,129,56,988,-194,-47,-510
766,111,40,1011,-182,15,-532
767,119,40,1020,-151,72,-547
768,123,46,1046,-159,93,-555
769,138,55,1042,-227,97,-571
770,138,82,1042,-325,87,-561
771,136,99,1030,-411,44,-497
