sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
641,-484,-2,-115,704,6577,2924
642,-582,-45,101,2064,7829,2297
643,-588,-104,397,2950,8896,1678
644,-618,-69,654,3327,9755,1184
645,-665,23,951,3087,10304,821
646,-627,11,1196,2284,10355,772
647,-622,8,1493,1552,10372,1151
648,-671,7,1834,1595,10388,1526
649,-627,-62,2048,2232,10536,1788
650,-509,-159,2048,2970,10573,1973
651,-417,-255,2048,3339,10054,1991
652,-336,-390,2048,2903,8954,1962
653,-225,-510,2048,1663,7665,2143
654,-186,-586,2048,42,6376,2395
655,-167,-641,2048,-1126,5224,2463
656,-132,-641,2048,-1434,4302,2297
657,-89,-642,2048,-1061,3403,1995
658,-2,-649,2048,-436,2476,1581
659,10,-569,2048,111,1710,981
660,8,-470,2048,271,1091,436
661,-3,-406,2048,204,618,157
662,18,-337,2048,36,265,38
663,21,-268,2048,-161,-24,-85
664,41,-219,2048,-376,-128,-318
665,69,-229,2048,-427,-206,-537
666,59,-228,2005,-458,-542,-494
667,34,-221,1839,-612,-1022,-306
668,9,-246,1641,-874,-1485,-128
669,11,-267,1445,-1110,-1835,18
670,24,-269,1266,-1216,-2061,126
671,16,-229,1134,-1126,-1995,57
672,4,-185,1052,-882,-1634,-171
673,-25,-135,1064,-524,-1177,-404
674,2,-83,1089,-118,-796,-540
675,44,-48,1125,198,-560,-630
676,79,-11,1164,433,-442,-607
677,96,10,1190,597,-534,-554
678,98,3,1179,677,-749,-443
679,61,-27,1161,708,-913,-263
680,51,-64,1140,589,-954,-40
681,37,-110,1100,296,-954,133
682,24,-128,1050,-83,-999,256
683,17,-155,980,-415,-1038,374
684,30,-168,911,-716,-1060,438
685,14,-159,846,-930,-1026,465
686,17,-149,811,-927,-911,391
687,1,-137,778,-684,-745,256
688,-24,-127,795,-251,-530,65
689,-24,-129,843,206,-388,-148
690,30,-92,835,570,-331,-370
691,42,-60,846,704,-341,-505
