sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
453,-372,-55,993,-86,80,-36
454,-363,-64,983,-71,66,-22
455,-360,-65,998,-71,19,-28
456,-365,-52,1001,-86,-36,-36
457,-378,-66,975,-79,-65,-26
458,-374,-75,980,-84,-88,-38
459,-378,-63,969,-77,-100,-63
460,-384,-67,969,-90,-110,-88
461,-387,-57,982,-73,-104,-124
462,-385,-52,977,-55,-84,-114
463,-374,-55,977,-40,-73,-110
464,-370,-38,977,-22,-67,-100
465,-373,-33,990,9,-51,-69
466,-387,-35,1015,48,-55,-40
467,-383,-41,1000,58,-106,-22
468,-389,-32,1029,41,-149,-20
469,-387,-43,1043,-2,-161,-47
470,-382,-40,1032,-92,-151,-69
471,-372,-45,1018,-227,-172,-63
472,-366,-46,1025,-329,-208,-83
473,-375,-47,1007,-333,-278,-94
474,-374,-51,987,-235,-311,-94
475,-362,-50,959,-198,-325,-40
476,-353,-54,947,-153,-350,-36
477,-341,-48,950,-108,-301,-43
478,-349,-55,940,-92,-286,-24
479,-349,-63,930,-57,-278,-30
480,-337,-60,920,-30,-264,-45
481,-343,-47,923,-42,-260,-40
482,-334,-46,916,-63,-264,-40
483,-334,-44,906,-108,-286,-53
484,-336,-54,874,-137,-258,-51
485,-329,-42,851,-122,-188,-47
486,-320,-35,867,-112,-122,-42
487,-307,-34,884,-92,-65,-34
488,-303,-27,899,-75,-36,-34
489,-308,-34,906,-84,-34,-24
490,-306,-34,922,-98,-45,-10
491,-302,-46,930,-125,-63,0
492,-296,-54,943,-172,-65,3
493,-310,-63,944,-235,-98,-28
494,-321,-64,921,-288,-110,-63
495,-327,-76,930,-338,-98,-73
496,-332,-59,913,-358,-71,-92
497,-313,-65,900,-366,-18,-83
498,-324,-60,924,-303,-2,-83
499,-327,-54,939,-223,15,-79
500,-315,-72,938,-209,25,-43
501,-314,-52,945,-204,19,-69
502,-316,-49,950,-217,-12,-65
503,-314,-47,962,-219,-28,-47
504,-313,-46,946,-204,-67,-16
505,-317,-48,943,-143,-65,7
506,-335,-48,945,-45,-10,58
507,-326,-76,936,33,93,128
508,-332,-79,958,56,173,138
509,-334,-78,987,29,210,125
510,-341,-76,1014,-16,212,136
511,-353,-69,1032,-20,169,130
512,-355,-81,1025,-40,107,146
513,-347,-102,1012,-79,-2,158
514,-367,-111,999,-120,-84,128
515,-369,-113,971,-167,-116,80
516,-359,-119,943,-202,-94,29
517,-365,-114,957,-211,-40,-32
518,-363,-104,943,-186,5,-63
519,-344,-93,960,-129,41,-65
520,-351,-87,951,-63,52,-59
521,-329,-85,977,0,31,-67
522,-344,-84,976,15,0,-59
523,-331,-77,991,27,-34,-61
524,-328,-69,992,7,-88,-79
525,-332,-72,974,-63,-133,-55
526,-335,-61,967,-98,-147,-65
527,-327,-64,940,-104,-110,-69
528,-322,-56,925,-112,-57,-49
529,-328,-66,925,-96,-30,-22
530,-334,-75,928,-59,3,-18
531,-322,-64,927,-30,7,-16
532,-323,-57,936,-18,-6,-14
533,-321,-60,953,7,9,7
534,-315,-60,966,39,21,31
535,-331,-58,978,35,-16,52
536,-335,-63,981,41,-16,78
537,-331,-64,959,44,5,97
538,-338,-89,976,0,-10,97
539,-343,-89,975,-57,-18,54
540,-350,-89,944,-131,-18,31
541,-349,-94,959,-135,-10,21
542,-343,-94,947,-75,-8,3
543,-340,-94,947,-34,-6,-10
544,-326,-84,951,-57,-10,-34
545,-321,-82,958,-96,-18,-59
546,-331,-55,962,-100,-26,-79
547,-322,-66,961,-86,-16,-67
548,-323,-54,966,-88,-36,-67
549,-329,-50,960,-110,-71,-63
550,-329,-52,951,-104,-57,-40
551,-329,-48,945,-88,-51,-40
552,-323,-51,945,-83,-42,-28
553,-327,-50,945,-55,-12,0
554,-323,-34,946,-4,27,39
555,-335,-32,956,27,44,87
556,-330,-61,958,46,31,113
557,-331,-77,961,25,0,111
558,-351,-89,949,-30,-36,78
559,-348,-79,947,-86,-42,50
