AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
2130.0,1607.0,-581.0,1928.0,-4492.0,4799.0
2464.0,1701.0,-797.0,1914.0,-4524.0,4140.0
2428.0,1967.0,-882.0,1743.0,-4443.0,3356.0
1960.0,2176.0,-885.0,1210.0,-3938.0,2244.0
1541.0,2196.0,-637.0,612.0,-3172.0,1049.0
1362.0,2125.0,-287.0,-617.0,-58.0,-1801.0
617.0,2137.0,-236.0,-1009.0,1064.0,-2627.0
-900.0,2291.0,159.0,-1559.0,1839.0,-3560.0
-4521.0,2407.0,6361.0,-2153.0,2460.0,-4519.0
-4212.0,623.0,8378.0,-2667.0,3115.0,-5489.0
-2215.0,-813.0,5951.0,-3197.0,3999.0,-6678.0
466.0,-9.0,-1040.0,-3988.0,5656.0,-8200.0
-2529.0,2109.0,-8796.0,-4942.0,8820.0,-9603.0
-10804.0,557.0,-10443.0,-5766.0,12916.0,-10665.0
-18378.0,-2537.0,-6373.0,-5780.0,16717.0,-11414.0
-20564.0,-376.0,-5263.0,-3232.0,18875.0,-11024.0
-15352.0,433.0,-2530.0,1868.0,22735.0,-8951.0
-8894.0,733.0,-1329.0,7382.0,25578.0,-7913.0
-5079.0,1740.0,-799.0,6668.0,21726.0,-8123.0
-2878.0,3094.0,-609.0,1220.0,13956.0,-5793.0
-1498.0,3739.0,-622.0,-83.0,6767.0,-910.0
-1530.0,3166.0,-802.0,-550.0,-3544.0,1831.0
-2528.0,1891.0,-426.0,-1451.0,-9117.0,2766.0
-2658.0,1138.0,-137.0,226.0,-9320.0,5411.0
-2392.0,1320.0,-194.0,-335.0,-7949.0,5049.0
-2076.0,1827.0,387.0,-1384.0,-6353.0,4238.0
-1235.0,1929.0,1175.0,-1787.0,-5011.0,3558.0
-1138.0,1744.0,1107.0,-1008.0,-5257.0,3452.0
-1050.0,1757.0,717.0,-151.0,-6146.0,3574.0
-915.0,1898.0,190.0,99.0,-6115.0,3644.0
-759.0,1995.0,126.0,110.0,-6398.0,3770.0
-205.0,2008.0,138.0,254.0,-6794.0,3922.0
352.0,2078.0,-60.0,258.0,-6278.0,3987.0
585.0,2108.0,94.0,306.0,-5774.0,3834.0
709.0,2120.0,518.0,597.0,-5570.0,3511.0
681.0,2183.0,763.0,651.0,-5524.0,3086.0
812.0,2268.0,750.0,472.0,-5515.0,2619.0
1126.0,2394.0,799.0,418.0,-5625.0,2250.0
1331.0,2468.0,834.0,370.0,-5888.0,1895.0
708.0,2443.0,1097.0,152.0,-5754.0,1439.0
-805.0,2315.0,1577.0,-100.0,-5355.0,953.0
-3420.0,2423.0,2302.0,-1406.0,-1860.0,-928.0
-5823.0,2344.0,4180.0,-2035.0,384.0,-1818.0
-6894.0,1018.0,5007.0,-2658.0,2907.0,-2868.0
-7322.0,3424.0,1151.0,-3250.0,5467.0,-4073.0
-7916.0,2303.0,2552.0,-3875.0,7947.0,-5344.0
-7025.0,33.0,3831.0,-4536.0,10301.0,-6421.0
-6456.0,586.0,3035.0,-3440.0,9525.0,-6580.0
-6688.0,1772.0,2381.0,-885.0,7343.0,-5469.0
-6983.0,2433.0,1324.0,1249.0,7581.0,-4440.0
-6842.0,2393.0,329.0,2253.0,7427.0,-3692.0
-5845.0,2112.0,148.0,1061.0,5622.0,-2094.0
-4627.0,1966.0,393.0,1322.0,4236.0,225.0
-3523.0,2163.0,427.0,2008.0,2869.0,1971.0
-2614.0,2306.0,410.0,1808.0,1728.0,3604.0
-1687.0,2238.0,394.0,1204.0,28.0,4965.0
-954.0,2072.0,451.0,540.0,-1564.0,5757.0
-232.0,1978.0,643.0,187.0,-3031.0,6068.0
439.0,2016.0,736.0,247.0,-6844.0,6112.0
899.0,2090.0,764.0,434.0,-6652.0,5965.0
105.0,2210.0,-452.0,786.0,-6174.0,5780.0
178.0,1769.0,-10.0,1143.0,-5697.0,5581.0
721.0,1600.0,619.0,1504.0,-4939.0,5498.0
1130.0,1775.0,727.0,1837.0,-4078.0,5501.0
1620.0,1953.0,652.0,1890.0,-3312.0,5419.0
2203.0,2118.0,314.0,1672.0,-2795.0,4949.0
2707.0,2233.0,-457.0,1459.0,-2594.0,4200.0
2979.0,2202.0,-1010.0,1303.0,-2683.0,3406.0
2963.0,2196.0,-1235.0,1303.0,-3199.0,2698.0
2786.0,2130.0,-1129.0,979.0,-3659.0,1946.0
2087.0,2011.0,-1034.0,421.0,-3236.0,1018.0
1016.0,1934.0,-847.0,-147.0,-2537.0,-51.0
-147.0,2054.0,81.0,-739.0,-1453.0,-1173.0
-1837.0,2045.0,1162.0,-1197.0,-29.0,-2310.0
-4137.0,2241.0,2772.0,-1514.0,1490.0,-3404.0
-6023.0,2145.0,5274.0,-2388.0,5706.0,-7016.0
-6536.0,1703.0,7860.0,-2998.0,6729.0,-8624.0
-4605.0,928.0,8605.0,-3802.0,7449.0,-10328.0
-1080.0,2075.0,-11340.0,-4816.0,9161.0,-11341.0
-14033.0,-3534.0,-11540.0,-5770.0,12153.0,-11387.0
-23809.0,-2266.0,-8522.0,-5064.0,14972.0,-10846.0
-21283.0,820.0,-4598.0,-2204.0,18767.0,-10000.0
-9840.0,241.0,-1719.0,3155.0,22915.0,-9466.0
-5734.0,1478.0,-1290.0,4913.0,25314.0,-8142.0
-3640.0,2698.0,-1544.0,489.0,20067.0,-4554.0
-3246.0,2446.0,-191.0,-1489.0,12951.0,149.0
-2611.0,2341.0,260.0,544.0,5021.0,-502.0
-1440.0,2385.0,630.0,-561.0,-7680.0,-779.0
-496.0,2228.0,1273.0,-1636.0,-13829.0,1831.0
-407.0,2027.0,1757.0,-495.0,-14311.0,4343.0
-739.0,2015.0,1645.0,-532.0,-12238.0,5509.0
-948.0,2088.0,1339.0,-876.0,-11168.0,5162.0
-750.0,2118.0,1078.0,-453.0,-10578.0,4805.0
-533.0,2224.0,934.0,-163.0,-6480.0,4209.0
-672.0,2350.0,875.0,368.0,-5301.0,4176.0
-1199.0,2384.0,925.0,638.0,-4338.0,4065.0
-868.0,2160.0,583.0,780.0,-3598.0,3854.0
141.0,2030.0,866.0,954.0,-3187.0,3703.0
821.0,2113.0,1001.0,1083.0,-3323.0,3748.0
1150.0,2426.0,846.0,1061.0,-3680.0,3677.0
1264.0,2566.0,704.0,920.0,-4097.0,3265.0
1271.0,2584.0,675.0,592.0,-4301.0,2688.0
1199.0,2481.0,635.0,288.0,-4369.0,2109.0
758.0,2333.0,811.0,232.0,-4509.0,1549.0
-220.0,2272.0,1032.0,314.0,-4252.0,1041.0
-1719.0,2221.0,1602.0,133.0,-3417.0,449.0
-3417.0,2141.0,2497.0,-357.0,-2269.0,-342.0
-4665.0,1835.0,3366.0,-845.0,-930.0,-1200.0
-5148.0,1447.0,2104.0,-1303.0,657.0,-2074.0
-5291.0,1209.0,633.0,-1722.0,2303.0,-3082.0
-5456.0,1519.0,1220.0,-2196.0,3762.0,-4253.0
-7351.0,1872.0,1891.0,-3200.0,6599.0,-6329.0
-9590.0,1781.0,2329.0,-2151.0,5852.0,-5826.0
-10317.0,1399.0,3114.0,-454.0,4889.0,-4975.0
-4645.0,2552.0,1554.0,641.0,4443.0,-4225.0
-3988.0,3201.0,1383.0,741.0,2900.0,-2820.0
-4211.0,3175.0,1125.0,37.0,2027.0,-456.0
-4364.0,2729.0,1380.0,-660.0,464.0,1209.0
-3998.0,2265.0,1673.0,-151.0,-2074.0,2046.0
-3063.0,2093.0,1407.0,745.0,-2502.0,2634.0
-2393.0,2122.0,1345.0,1379.0,-2119.0,3002.0
-1975.0,2213.0,928.0,1428.0,-2806.0,3268.0
-1662.0,2362.0,647.0,936.0,-3490.0,3341.0
-1023.0,2376.0,652.0,532.0,-4138.0,3251.0
-72.0,2119.0,601.0,680.0,-5092.0,3272.0
950.0,1942.0,652.0,1062.0,-5683.0,3410.0
1986.0,1853.0,502.0,1306.0,-6645.0,3541.0
2235.0,2152.0,342.0,1488.0,-7272.0,3673.0
2113.0,2447.0,-65.0,1543.0,-7056.0,3705.0
1872.0,2397.0,-230.0,1706.0,-5551.0,3242.0
1345.0,2112.0,-15.0,2175.0,-4670.0,3331.0
868.0,1804.0,301.0,2615.0,-3834.0,3632.0
2616.0,1994.0,52.0,2471.0,-2344.0,3686.0
3292.0,1880.0,-334.0,1878.0,-906.0,3108.0
3321.0,1807.0,-751.0,1397.0,-281.0,2268.0
2478.0,1582.0,-969.0,1025.0,-366.0,1488.0
895.0,1412.0,-684.0,618.0,-638.0,653.0
-1234.0,1366.0,373.0,-121.0,-605.0,-357.0
-3866.0,1618.0,2260.0,-1129.0,74.0,-1522.0
-6226.0,1992.0,5046.0,-1931.0,1514.0,-2728.0
-7053.0,543.0,8957.0,-2650.0,3210.0,-3989.0
-3836.0,-1122.0,8099.0,-3420.0,4612.0,-5612.0
948.0,-669.0,717.0,-4204.0,5577.0,-7575.0
-2065.0,1742.0,-6891.0,-5087.0,6838.0,-9415.0
-11748.0,-405.0,-7280.0,-6181.0,9592.0,-10670.0
-20656.0,-4224.0,-4782.0,-7497.0,14668.0,-11088.0
-20449.0,-2086.0,-2112.0,-6051.0,17670.0,-10902.0
-12526.0,-543.0,288.0,5111.0,18171.0,-10212.0
-5549.0,500.0,988.0,-830.0,11390.0,-4757.0
-2348.0,2787.0,636.0,-3201.0,1735.0,2409.0
-2272.0,2667.0,821.0,-2008.0,-7448.0,4693.0
-2755.0,988.0,1334.0,-1293.0,-9837.0,3056.0
-2527.0,799.0,1293.0,889.0,-7921.0,2318.0
-1970.0,1342.0,1260.0,2547.0,-6219.0,2740.0
-1682.0,1870.0,1528.0,1967.0,-5409.0,3388.0
-1522.0,2156.0,1751.0,194.0,-4557.0,3798.0
-1314.0,2059.0,1606.0,-1432.0,-3978.0,3551.0
-1272.0,1838.0,1652.0,-1147.0,-3840.0,3262.0
-947.0,1846.0,1405.0,-5.0,-3913.0,3169.0
-571.0,2063.0,890.0,563.0,-4284.0,3199.0
-458.0,2319.0,696.0,677.0,-4711.0,3332.0
-661.0,2485.0,907.0,591.0,-4585.0,3562.0
-825.0,2466.0,1064.0,473.0,-4366.0,3834.0
-707.0,2340.0,990.0,638.0,-4016.0,3926.0
-277.0,2224.0,1051.0,1015.0,-3318.0,3462.0
339.0,2310.0,1064.0,864.0,-3666.0,3219.0
828.0,2358.0,627.0,737.0,-3765.0,2689.0
474.0,2256.0,917.0,638.0,-3518.0,1968.0
-372.0,2051.0,1205.0,407.0,-3194.0,1222.0
-2327.0,2049.0,1392.0,-30.0,-2892.0,433.0
-4202.0,2200.0,2248.0,-527.0,-2315.0,-437.0
-5366.0,1803.0,4851.0,-1085.0,-1538.0,-1338.0
-5135.0,452.0,5663.0,-1653.0,-767.0,-2254.0
-3916.0,392.0,2127.0,-2278.0,195.0,-3143.0
-4038.0,781.0,355.0,-2839.0,1390.0,-4000.0
-5582.0,1681.0,580.0,-3589.0,2660.0,-5005.0
-8071.0,1036.0,2121.0,-4871.0,5280.0,-6009.0
-9024.0,-238.0,4136.0,-5695.0,7772.0,-6785.0
-8156.0,-60.0,4261.0,-3990.0,7475.0,-6807.0
-6129.0,1147.0,2839.0,-1317.0,5321.0,-5979.0
-4262.0,2153.0,2240.0,855.0,4377.0,-4996.0
-2977.0,2698.0,1762.0,-84.0,2102.0,753.0
-2508.0,2879.0,1142.0,1101.0,-510.0,2121.0
-2658.0,2752.0,875.0,1825.0,-1055.0,2658.0
-2237.0,2280.0,872.0,2042.0,-226.0,2951.0
-1744.0,2232.0,965.0,2044.0,12.0,3204.0
-1050.0,2137.0,963.0,1709.0,121.0,3381.0
-368.0,2096.0,872.0,1095.0,145.0,3391.0
-10.0,2015.0,842.0,731.0,-330.0,3265.0
55.0,2009.0,814.0,711.0,-1149.0,3165.0
-114.0,1997.0,888.0,663.0,-1752.0,3066.0
-566.0,2055.0,828.0,494.0,-2189.0,2915.0
-1619.0,2198.0,777.0,341.0,-2404.0,2710.0
-3038.0,2492.0,1361.0,222.0,-2427.0,2442.0
-4183.0,2561.0,2804.0,165.0,-2302.0,1999.0
-5471.0,2322.0,4193.0,142.0,-1899.0,1455.0
-6328.0,1961.0,4572.0,8.0,-1113.0,847.0
-5876.0,1697.0,2079.0,-188.0,-119.0,162.0
-5606.0,2007.0,-238.0,-531.0,979.0,-736.0
-6091.0,2686.0,-385.0,-2399.0,3860.0,-3848.0
-7797.0,1734.0,2186.0,-1755.0,3750.0,-3582.0
-7365.0,-973.0,5439.0,-451.0,2450.0,-2567.0
-3054.0,2853.0,1833.0,1310.0,1759.0,-1208.0
-2398.0,3060.0,1512.0,1780.0,1117.0,-473.0
-1841.0,2873.0,947.0,68.0,-586.0,1001.0
-1375.0,2779.0,674.0,1001.0,-1807.0,3974.0
-1031.0,2744.0,448.0,3096.0,-3436.0,6024.0
-726.0,2502.0,489.0,3419.0,-2948.0,6824.0
71.0,2000.0,421.0,3392.0,-2428.0,7299.0
905.0,1608.0,640.0,3302.0,-2531.0,7567.0
1866.0,1575.0,328.0,3192.0,-2793.0,7525.0
2319.0,1896.0,-79.0,3052.0,-3383.0,7415.0
2379.0,1871.0,-66.0,2575.0,-4207.0,7246.0
2209.0,1863.0,-360.0,1948.0,-4899.0,6772.0
2020.0,1738.0,-539.0,1539.0,-5509.0,6035.0
2382.0,1489.0,-642.0,1588.0,-5917.0,5284.0
2722.0,1459.0,-821.0,1742.0,-5278.0,4691.0
2872.0,1361.0,-635.0,-30.0,-2668.0,2089.0
2739.0,1513.0,-397.0,-708.0,-2151.0,1059.0
2383.0,1750.0,-382.0,-1155.0,-1389.0,30.0
1330.0,1616.0,-33.0,-1379.0,-939.0,-956.0
209.0,1576.0,-22.0,-1603.0,-406.0,-1891.0
-1639.0,1604.0,533.0,-1724.0,146.0,-2795.0
-4012.0,1749.0,1887.0,-2123.0,619.0,-3719.0
-6255.0,2505.0,3688.0,-2692.0,968.0,-4718.0
-7102.0,2488.0,8308.0,-3160.0,1049.0,-5710.0
-4626.0,-1174.0,11789.0,-3662.0,982.0,-6706.0
471.0,-1380.0,5195.0,-4401.0,602.0,-7863.0
1540.0,2543.0,-3124.0,-5467.0,232.0,-9332.0
-4683.0,1813.0,-5814.0,-6847.0,1594.0,-10475.0
-12396.0,-4530.0,-3718.0,-8807.0,6722.0,-10665.0
-18242.0,-2246.0,-1919.0,-10331.0,13868.0,-10412.0
-19375.0,894.0,-1271.0,-5651.0,16633.0,-9985.0
-12491.0,992.0,-31.0,2015.0,19467.0,-9646.0
-6143.0,768.0,413.0,5931.0,20184.0,-10306.0
-3255.0,1784.0,620.0,701.0,4867.0,1445.0
-2541.0,3068.0,1041.0,-48.0,-2967.0,2574.0
-2502.0,3605.0,909.0,-697.0,-7452.0,2871.0
-2182.0,1178.0,1279.0,529.0,-8224.0,3116.0
-2125.0,1177.0,1004.0,1932.0,-6715.0,3524.0
-2090.0,1674.0,813.0,2088.0,-5569.0,3976.0
-2294.0,1986.0,1403.0,1053.0,-4339.0,4041.0
-2605.0,2023.0,1812.0,-379.0,-3352.0,3677.0
-2609.0,1918.0,1675.0,-928.0,-2766.0,3380.0
-1786.0,1775.0,1130.0,-418.0,-2522.0,3255.0
-1314.0,1762.0,1259.0,276.0,-2533.0,3212.0
-1184.0,1932.0,1204.0,504.0,-2772.0,3239.0
-937.0,2117.0,716.0,390.0,-3223.0,3313.0
-649.0,2275.0,333.0,394.0,-3571.0,3598.0
-493.0,2443.0,396.0,517.0,-3589.0,3869.0
-325.0,2476.0,584.0,698.0,-3354.0,3825.0
-120.0,2449.0,638.0,922.0,-3356.0,3505.0
98.0,2453.0,679.0,1193.0,-3472.0,3263.0
414.0,2424.0,715.0,1032.0,-3833.0,2642.0
748.0,2379.0,743.0,908.0,-3932.0,2299.0
1057.0,2373.0,627.0,730.0,-4000.0,1813.0
-145.0,2311.0,495.0,425.0,-3887.0,1166.0
-2001.0,2314.0,863.0,69.0,-3554.0,382.0
-3598.0,2358.0,1834.0,-300.0,-2933.0,-493.0
-4841.0,2244.0,3830.0,-651.0,-2006.0,-1368.0
-5392.0,1437.0,5773.0,-1101.0,-650.0,-2184.0
-4448.0,887.0,6695.0,-1730.0,854.0,-3109.0
-1775.0,612.0,4649.0,-2524.0,2134.0,-4362.0
-1257.0,1953.0,6.0,-3611.0,3303.0,-5826.0
-4915.0,2475.0,-4007.0,-4994.0,5344.0,-7022.0
-10583.0,-562.0,-3044.0,-5945.0,7407.0,-7625.0
-14031.0,-3461.0,496.0,-5211.0,8665.0,-7542.0
-13642.0,-632.0,1137.0,-2817.0,10213.0,-6990.0
-10218.0,779.0,2343.0,561.0,12055.0,-6327.0
-6493.0,1451.0,2087.0,3140.0,12596.0,-6134.0
-4053.0,2067.0,1469.0,615.0,-3937.0,3591.0
-2790.0,2393.0,923.0,489.0,-5704.0,3985.0
-2444.0,2137.0,1120.0,984.0,-5816.0,4572.0
-1918.0,2025.0,1162.0,1520.0,-5089.0,5109.0
-1329.0,2027.0,1242.0,1659.0,-3934.0,5470.0
-667.0,2115.0,1400.0,1503.0,-3005.0,5724.0
-261.0,2191.0,1287.0,1017.0,-3084.0,5623.0
-383.0,2197.0,947.0,656.0,-3618.0,5369.0
-766.0,2099.0,811.0,811.0,-4357.0,5399.0
-768.0,1959.0,654.0,1185.0,-4719.0,5529.0
-452.0,1971.0,574.0,1604.0,-4586.0,5648.0
199.0,1969.0,382.0,1903.0,-4341.0,5738.0
905.0,1913.0,274.0,2102.0,-4125.0,5768.0
1296.0,2066.0,191.0,2101.0,-3849.0,5620.0
1623.0,2290.0,-108.0,1876.0,-3482.0,5163.0
1943.0,2336.0,-303.0,1619.0,-3279.0,4578.0
2122.0,2249.0,-442.0,1276.0,-3284.0,4006.0
2273.0,2160.0,-501.0,271.0,-3194.0,1667.0
2349.0,2059.0,-407.0,-108.0,-2902.0,729.0
2181.0,1971.0,-346.0,-654.0,-2383.0,-279.0
-2408.0,2041.0,1296.0,-1095.0,-1800.0,-1289.0
-4454.0,2135.0,3154.0,-1480.0,-1009.0,-2283.0
-5642.0,2331.0,5632.0,-1838.0,-14.0,-3281.0
-4965.0,961.0,8669.0,-2167.0,1148.0,-4305.0
-1891.0,288.0,7099.0,-2740.0,2283.0,-5594.0
655.0,1011.0,4415.0,-3776.0,3134.0,-7348.0
336.0,1688.0,-2250.0,-5053.0,4660.0,-9122.0
-5161.0,514.0,-7122.0,-6097.0,7418.0,-10101.0
-13576.0,-2589.0,-7950.0,-6848.0,11610.0,-10220.0
-19556.0,-2585.0,-6910.0,-5006.0,14881.0,-9791.0
-17235.0,-442.0,-2439.0,-486.0,17571.0,-8990.0
-10444.0,489.0,-477.0,3967.0,20402.0,-9456.0
-5714.0,1123.0,630.0,3667.0,21249.0,-8483.0
-2835.0,2719.0,991.0,-1146.0,15233.0,-5314.0
-1239.0,3657.0,1042.0,-3532.0,7202.0,-92.0
-796.0,3442.0,733.0,-285.0,-9089.0,3227.0
-1826.0,2321.0,1158.0,943.0,-8514.0,3104.0
-2470.0,1343.0,1082.0,1447.0,-7139.0,3818.0
-1688.0,1888.0,871.0,868.0,-5856.0,4472.0
-1549.0,2103.0,896.0,-336.0,-4659.0,4512.0
-1656.0,2080.0,1139.0,-1313.0,-3730.0,4080.0
-1654.0,1786.0,1244.0,-956.0,-3257.0,3837.0
-1475.0,1735.0,1150.0,-186.0,-3382.0,3695.0
-944.0,1873.0,1009.0,425.0,-3685.0,3573.0
-336.0,1989.0,794.0,792.0,-4079.0,3587.0
2.0,2083.0,821.0,759.0,-4297.0,3533.0
229.0,2127.0,769.0,603.0,-4595.0,3382.0
515.0,2207.0,603.0,642.0,-4914.0,3256.0
600.0,2330.0,563.0,863.0,-4799.0,2980.0
535.0,2484.0,573.0,911.0,-4436.0,2602.0
547.0,2485.0,634.0,785.0,-4314.0,2230.0
771.0,2309.0,715.0,645.0,-4264.0,1911.0
864.0,2177.0,872.0,521.0,-3785.0,1610.0
450.0,2117.0,877.0,-20.0,-2227.0,57.0
-675.0,2009.0,952.0,-503.0,-1591.0,-674.0
-2309.0,1987.0,1092.0,-975.0,-657.0,-1416.0
-5684.0,1539.0,4310.0,-1246.0,332.0,-2084.0
-5368.0,1285.0,4857.0,-1571.0,1314.0,-2830.0
-4074.0,1117.0,2810.0,-2007.0,2281.0,-3804.0
-4046.0,1580.0,-244.0,-2479.0,3168.0,-4931.0
-6784.0,1997.0,-1316.0,-3238.0,4067.0,-6081.0
-9823.0,557.0,61.0,-3786.0,5134.0,-6900.0
-10545.0,-1580.0,3422.0,-3471.0,6077.0,-7144.0
-8950.0,-396.0,2884.0,-2234.0,6672.0,-6771.0
-7061.0,1078.0,3101.0,-448.0,6805.0,-5762.0
-5691.0,2194.0,2284.0,1225.0,6288.0,-4851.0
-5194.0,2589.0,1234.0,748.0,5237.0,-4046.0
-5096.0,2494.0,482.0,-813.0,4229.0,-1585.0
-4889.0,2269.0,242.0,186.0,534.0,827.0
-4391.0,2014.0,397.0,1233.0,-1593.0,2143.0
-3769.0,1890.0,871.0,1566.0,-1361.0,3194.0
-3352.0,1827.0,1463.0,1056.0,-1482.0,5196.0
-2499.0,1744.0,1563.0,969.0,-2178.0,5232.0
-1730.0,1968.0,1484.0,1052.0,-3370.0,5200.0
9.0,2152.0,654.0,1175.0,-4328.0,5191.0
419.0,2229.0,676.0,1303.0,-4912.0,5386.0
-41.0,2348.0,1073.0,1662.0,-5024.0,5790.0
-598.0,2204.0,1109.0,1984.0,-4846.0,6037.0
-868.0,1964.0,1042.0,2213.0,-4516.0,6085.0
-279.0,1931.0,1058.0,2527.0,-4123.0,6102.0
800.0,2148.0,670.0,2962.0,-3513.0,6189.0
1548.0,2295.0,187.0,3261.0,-2851.0,6349.0
2080.0,2243.0,-348.0,3165.0,-2553.0,6339.0
2415.0,2162.0,-668.0,2618.0,-2315.0,5938.0
2449.0,2101.0,-791.0,1986.0,-2167.0,5072.0
2360.0,2083.0,-647.0,1599.0,-2432.0,4082.0
2331.0,2052.0,-450.0,1244.0,-2672.0,3113.0
2239.0,2049.0,-345.0,607.0,-2545.0,2019.0
1739.0,2010.0,-291.0,-5.0,-1959.0,931.0
738.0,2107.0,-111.0,-1052.0,-400.0,-1960.0
-452.0,2226.0,630.0,-1445.0,121.0,-2914.0
-1882.0,2232.0,1843.0,-1900.0,709.0,-3994.0
-3209.0,665.0,8162.0,-2464.0,1330.0,-5256.0
-419.0,124.0,6058.0,-3232.0,2048.0,-6808.0
1916.0,1535.0,-2270.0,-4335.0,3250.0,-8559.0
-3456.0,2158.0,-7031.0,-5484.0,5413.0,-9858.0
-12725.0,-1641.0,-5878.0,-6556.0,9208.0,-10445.0
-19891.0,-2424.0,-5529.0,-6789.0,13907.0,-10754.0
-21251.0,-368.0,-3240.0,-3694.0,16509.0,-10421.0
-13355.0,83.0,-1199.0,1730.0,20324.0,-9286.0
-7114.0,914.0,-214.0,5754.0,22253.0,-8884.0
-3911.0,2353.0,-287.0,2851.0,18202.0,-7201.0
-2151.0,3453.0,-27.0,-800.0,12081.0,-2443.0
-1736.0,3819.0,102.0,39.0,2844.0,1397.0
-1936.0,3360.0,160.0,-344.0,-5593.0,2537.0
-2213.0,2351.0,498.0,-589.0,-10481.0,2782.0
-2062.0,1666.0,665.0,604.0,-5718.0,5534.0
-1851.0,1649.0,857.0,-444.0,-4687.0,5027.0
-1658.0,2034.0,1052.0,-905.0,-3960.0,4678.0
-1425.0,1865.0,1014.0,-382.0,-3691.0,4554.0
-947.0,1842.0,856.0,311.0,-3468.0,4415.0
-363.0,1847.0,589.0,760.0,-3504.0,4324.0
27.0,1894.0,407.0,746.0,-3757.0,4175.0
82.0,1983.0,353.0,524.0,-3835.0,3977.0
259.0,2054.0,83.0,488.0,-4143.0,3830.0
745.0,2155.0,-151.0,598.0,-4355.0,3673.0
1197.0,2239.0,-49.0,619.0,-4415.0,3408.0
1478.0,2345.0,95.0,582.0,-4451.0,3065.0
1417.0,2424.0,112.0,538.0,-4575.0,2721.0
1173.0,2260.0,200.0,471.0,-4522.0,2329.0
896.0,2094.0,364.0,394.0,-4147.0,1824.0
708.0,2041.0,384.0,249.0,-3622.0,1238.0
493.0,2094.0,345.0,100.0,-3250.0,688.0
77.0,2210.0,725.0,-989.0,-1452.0,-1214.0
-674.0,2128.0,1384.0,-1344.0,-743.0,-2091.0
-2594.0,2100.0,1873.0,-1664.0,-72.0,-2905.0
-8690.0,1020.0,6969.0,-2073.0,555.0,-3709.0
-5464.0,808.0,4702.0,-2682.0,1190.0,-4560.0
-3016.0,1807.0,3603.0,-3352.0,1774.0,-5458.0
-2807.0,3293.0,1747.0,-3969.0,1933.0,-6384.0
-4325.0,1497.0,1047.0,-4881.0,2682.0,-7251.0
-6010.0,-738.0,1620.0,-5618.0,4737.0,-7839.0
-8181.0,419.0,838.0,-4453.0,6855.0,-7575.0
-9911.0,2058.0,155.0,-1490.0,7487.0,-6402.0
-10459.0,2879.0,-678.0,1823.0,9214.0,-5919.0
-9639.0,2774.0,-1066.0,2780.0,10349.0,-5472.0
-7689.0,2126.0,-743.0,815.0,11775.0,-3022.0
-5652.0,1765.0,-78.0,726.0,11908.0,-232.0
-4000.0,1855.0,63.0,1420.0,9516.0,2122.0
-2618.0,2070.0,-57.0,1365.0,6778.0,3888.0
-1799.0,2087.0,255.0,918.0,3277.0,4780.0
-1474.0,2104.0,518.0,295.0,-5338.0,4804.0
-1352.0,2145.0,705.0,619.0,-6568.0,5194.0
-1367.0,2130.0,838.0,465.0,-6990.0,5616.0
222.0,2198.0,610.0,299.0,-7009.0,5868.0
497.0,2290.0,685.0,481.0,-6494.0,5948.0
333.0,2479.0,335.0,692.0,-5531.0,5911.0
-260.0,2577.0,33.0,925.0,-4840.0,5787.0
-488.0,2482.0,-8.0,1210.0,-4159.0,5622.0
-272.0,2401.0,57.0,1401.0,-3349.0,5443.0
263.0,2359.0,71.0,1588.0,-2742.0,5217.0
1141.0,2364.0,-94.0,1943.0,-2644.0,5126.0
1583.0,2492.0,-127.0,2080.0,-2463.0,5069.0
1570.0,2431.0,-281.0,1716.0,-2082.0,4638.0
1559.0,2486.0,-517.0,1279.0,-2110.0,3937.0
1649.0,2469.0,-633.0,996.0,-2392.0,3300.0
1916.0,2355.0,-671.0,697.0,-2728.0,2700.0
2206.0,2201.0,-535.0,297.0,-2828.0,1970.0
2262.0,2083.0,-404.0,-223.0,-3044.0,1140.0
1938.0,1962.0,-372.0,-1983.0,-2776.0,-1561.0
715.0,1861.0,-342.0,-2588.0,-2302.0,-2464.0
-737.0,1962.0,452.0,-3072.0,-1439.0,-3340.0
-4994.0,1912.0,6205.0,-3513.0,-222.0,-4278.0
-4203.0,433.0,7810.0,-4001.0,1163.0,-5436.0
-2069.0,-105.0,5127.0,-4623.0,2293.0,-6966.0
-1901.0,852.0,-468.0,-5490.0,3748.0,-8701.0
-5965.0,1633.0,-5436.0,-6197.0,5960.0,-10027.0
-13419.0,-1640.0,-4784.0,-6820.0,9738.0,-10595.0
-17633.0,-2861.0,-4795.0,-6734.0,13471.0,-10882.0
-17003.0,-1248.0,-1852.0,-3733.0,15998.0,-10054.0
-11378.0,140.0,257.0,1292.0,19018.0,-9122.0
-6002.0,922.0,1171.0,5125.0,19053.0,-9934.0
-3185.0,2667.0,1017.0,2728.0,15339.0,-8655.0
-1938.0,3976.0,935.0,-1156.0,7931.0,-3964.0
-2115.0,3972.0,772.0,-2200.0,-152.0,1441.0
-2682.0,2643.0,1071.0,-1827.0,-6009.0,3970.0
-2647.0,1350.0,1329.0,-994.0,-7702.0,3769.0
-2213.0,1136.0,914.0,1485.0,-4086.0,4591.0
-1915.0,1624.0,872.0,115.0,-3699.0,4661.0
