AccelerometerX,AccelerometerY,AccelerometerZ
157,112,5083
2,63,5303
-74,8,5409
-64,29,5702
-16,114,6149
-139,187,6428
-245,208,6630
-149,130,6735
126,-19,6754
405,-59,6693
438,62,6645
218,227,6705
-189,326,6893
-521,219,7058
-642,-1,6964
-563,-78,6693
-373,78,6501
-193,255,6478
-125,242,6418
-110,135,6224
-194,92,6043
-391,82,5993
-527,41,5962
-573,34,5782
-566,101,5567
-454,101,5390
-319,29,5214
-263,-33,5035
-263,7,4905
-240,27,4822
-228,13,4759
-276,35,4637
-366,99,4586
-405,50,4554
-345,-36,4467
-217,-29,4385
-68,12,4288
57,34,4205
93,50,4131
60,46,4148
-21,-20,4205
-111,-55,4231
-129,-50,4244
-92,6,4201
-115,107,4213
-190,119,4277
-202,17,4310
-129,-59,4252
-16,-16,4203
113,31,4114
226,18,4056
235,4,4046
125,14,4079
-25,52,4164
-146,66,4247
-198,30,4302
-126,-49,4279
23,-27,4248
151,17,4196
252,52,4132
311,67,4102
325,24,4058
293,36,4062
182,55,4118
82,13,4168
15,15,4197
-13,34,4213
1,39,4259
23,29,4282
112,1,4253
214,17,4212
266,43,4187
290,33,4162
304,13,4130
291,0,4119
232,4,4154
118,16,4196
-23,37,4229
-100,32,4256
-81,25,4290
29,17,4272
167,38,4196
256,54,4121
279,59,4104
216,47,4110
96,40,4156
-19,21,4227
-70,8,4245
-60,44,4232
-6,27,4212
55,13,4211
113,36,4194
145,62,4172
127,76,4161
96,64,4161
66,47,4174
22,32,4192
17,37,4233
1,39,4246
-42,49,4255
-81,28,4307
-87,-39,4386
-105,-59,4393
-154,-2,4391
-251,32,4415
-346,58,4432
-448,65,4455
-528,59,4478
-584,26,4488
-663,-26,4462
-785,-46,4475
-898,-36,4473
-998,-21,4459
-1082,24,4443
-1170,52,4403
-1229,22,4382
-1228,-32,4304
-1188,-46,4250
-1130,-25,4231
-1078,24,4218
-1027,80,4233
-963,74,4218
-890,41,4215
-805,29,4173
-721,49,4187
-641,66,4188
-574,57,4157
-532,1,4119
-540,-30,4094
-568,-22,4096
-532,-50,4130
-381,-86,4166
-203,-66,4167
-105,-5,4138
-102,47,4136
-83,36,4178
-59,15,4096
-101,71,4054
-162,70,4082
-208,-21,4074
-216,-25,4078
-215,56,4116
-220,87,4149
-199,87,4213
-71,82,4307
92,98,4338
239,138,4271
348,167,4156
427,133,4088
447,71,4120
406,50,4184
321,73,4213
314,76,4245
374,97,4261
429,161,4275
477,160,4289
583,86,4245
740,75,4121
820,132,4000
761,171,3982
584,141,4093
453,86,4150
352,136,4167
279,194,4219
285,186,4282
316,166,4279
351,192,4222
379,207,4168
426,194,4134
476,198,4101
402,191,4131
267,172,4196
124,174,4249
36,181,4258
-1,175,4257
3,153,4231
51,149,4232
100,160,4198
125,168,4143
95,188,4099
-1,211,4086
-126,223,4165
-219,195,4234
-225,176,4239
-177,202,4252
-120,202,4236
-75,189,4226
-54,198,4219
-73,209,4192
-148,223,4183
-245,209,4200
-307,178,4214
-327,168,4240
-288,196,4269
-243,226,4295
-186,219,4268
-104,223,4236
-53,204,4204
-61,201,4201
-117,207,4210
-197,200,4206
-300,208,4248
-369,197,4281
-375,161,4285
-327,164,4263
-256,210,4257
-213,254,4242
-203,268,4220
-209,244,4214
-230,228,4184
-233,234,4181
-228,224,4166
-234,227,4160
-278,250,4176
-318,229,4175
-331,196,4181
-290,194,4180
-209,203,4143
-149,220,4085
-153,262,4084
-188,238,4101
-245,206,4097
-323,195,4136
-354,189,4179
-321,202,4233
-257,222,4253
-204,250,4299
-186,254,4372
-153,258,4485
-95,295,4706
-87,347,5035
-73,430,5444
-34,452,5810
4,459,6169
18,435,6593
109,416,7036
315,475,7446
537,615,7854
662,723,8214
674,752,8486
678,728,8593
632,664,8572
540,544,8474
452,384,8393
429,211,8260
348,166,8032
282,123,7757
228,53,7422
159,20,6981
146,20,6446
71,-15,5824
-61,-49,5251
-164,-83,4701
-234,-85,4160
-193,-94,3649
-18,-100,3120
87,-94,2589
71,-20,2196
-96,115,1866
-389,248,1440
-552,360,996
-549,487,586
-420,653,310
-249,794,126
-90,924,-14
122,1117,-101
382,1364,-40
524,1496,-68
494,1587,-112
397,1681,-39
349,1710,101
389,1719,250
521,1726,254
556,1766,130
541,1850,198
558,1845,277
580,1817,321
