AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
4642.0,-449.0,1914.0,263.0,692.0,-221.0
5203.0,-461.0,2106.0,229.0,813.0,-235.0
5723.0,-499.0,2164.0,183.0,882.0,-278.0
5870.0,-631.0,2091.0,147.0,975.0,-293.0
5255.0,-833.0,2135.0,133.0,1156.0,-276.0
4225.0,-882.0,1958.0,81.0,1653.0,-214.0
3273.0,-734.0,1828.0,-17.0,2981.0,-101.0
2204.0,-599.0,1890.0,-91.0,5085.0,24.0
1866.0,-375.0,2088.0,-116.0,7851.0,99.0
1646.0,-232.0,2213.0,448.0,13734.0,-153.0
1161.0,-49.0,2297.0,582.0,13086.0,-214.0
-196.0,-477.0,3608.0,636.0,12507.0,-181.0
784.0,-434.0,3834.0,724.0,11797.0,-155.0
1454.0,-379.0,3980.0,745.0,11005.0,-115.0
2127.0,-337.0,3919.0,572.0,10090.0,-79.0
1780.0,-385.0,3911.0,437.0,8384.0,-91.0
1210.0,-418.0,3716.0,489.0,6210.0,-39.0
438.0,-479.0,3740.0,593.0,4607.0,10.0
-142.0,-490.0,3631.0,721.0,3709.0,-87.0
-343.0,-437.0,3495.0,809.0,4115.0,-139.0
-441.0,-340.0,3362.0,870.0,5436.0,-234.0
-630.0,-231.0,3387.0,977.0,6698.0,-315.0
-516.0,-214.0,3325.0,1033.0,7691.0,-349.0
-888.0,-221.0,3384.0,1128.0,7999.0,-422.0
-1083.0,-196.0,3202.0,1277.0,7729.0,-452.0
-1658.0,-176.0,2947.0,1428.0,7400.0,-456.0
-2176.0,-61.0,2770.0,1488.0,7844.0,-495.0
-2401.0,108.0,2680.0,1470.0,8068.0,-434.0
-2571.0,198.0,2633.0,1446.0,8171.0,-370.0
-3055.0,250.0,2626.0,1510.0,7800.0,-350.0
-3337.0,320.0,2547.0,1544.0,7126.0,-314.0
-3506.0,387.0,2428.0,1503.0,6317.0,-321.0
-3802.0,381.0,1838.0,1426.0,5474.0,-317.0
-4865.0,440.0,1263.0,1261.0,4849.0,-324.0
-5546.0,694.0,665.0,1066.0,4250.0,-334.0
-6036.0,618.0,503.0,886.0,3469.0,-306.0
-6428.0,497.0,212.0,689.0,2496.0,-228.0
-5814.0,210.0,-226.0,475.0,1265.0,-150.0
-4330.0,-8.0,-643.0,252.0,-456.0,-109.0
-1969.0,-401.0,-1435.0,-26.0,-2918.0,-119.0
742.0,-548.0,-1649.0,-570.0,-5970.0,-111.0
4182.0,-644.0,-1162.0,-1111.0,-10330.0,-336.0
6696.0,-565.0,701.0,-1378.0,-15710.0,-597.0
8459.0,-740.0,1966.0,-1449.0,-21491.0,-918.0
8295.0,-674.0,2203.0,-624.0,-32767.0,488.0
7341.0,-610.0,2017.0,-280.0,-32362.0,1183.0
6062.0,-378.0,1870.0,-79.0,-28511.0,1008.0
4469.0,213.0,1805.0,741.0,-22202.0,485.0
4378.0,170.0,1499.0,1623.0,-15298.0,545.0
4391.0,150.0,1180.0,1990.0,-10097.0,863.0
4234.0,213.0,860.0,2114.0,-7384.0,722.0
4005.0,384.0,654.0,2017.0,-5939.0,550.0
4190.0,388.0,784.0,1857.0,-4841.0,470.0
4508.0,153.0,1023.0,1595.0,-3748.0,560.0
4753.0,84.0,1049.0,1318.0,-3125.0,788.0
4857.0,126.0,1178.0,1173.0,-2848.0,892.0
4633.0,116.0,1273.0,1117.0,-2619.0,849.0
4182.0,-10.0,1265.0,907.0,-2522.0,702.0
3813.0,-128.0,1293.0,461.0,-2277.0,719.0
3634.0,-158.0,1376.0,166.0,-2162.0,688.0
3641.0,-159.0,1514.0,104.0,-1660.0,564.0
3844.0,-194.0,1549.0,28.0,-699.0,465.0
4104.0,-230.0,1602.0,-242.0,581.0,197.0
4375.0,-248.0,1667.0,-192.0,449.0,151.0
4780.0,-216.0,1768.0,-188.0,288.0,142.0
6459.0,-239.0,2135.0,-205.0,334.0,162.0
6824.0,-301.0,1996.0,-194.0,667.0,197.0
6647.0,-434.0,1863.0,-173.0,1405.0,260.0
6279.0,-601.0,1685.0,-195.0,2546.0,354.0
5292.0,-752.0,1248.0,-293.0,4300.0,542.0
4300.0,-693.0,1205.0,-482.0,6695.0,791.0
3738.0,-730.0,1349.0,-583.0,9333.0,893.0
2910.0,-836.0,1438.0,-538.0,12301.0,890.0
1631.0,-778.0,1609.0,-462.0,15254.0,880.0
35.0,-681.0,1355.0,-346.0,17956.0,878.0
-1370.0,-265.0,1336.0,-17.0,19906.0,732.0
-1964.0,307.0,1488.0,385.0,21170.0,689.0
-2189.0,755.0,2064.0,860.0,21511.0,523.0
-1909.0,766.0,2459.0,1426.0,20819.0,455.0
-1914.0,495.0,2663.0,1804.0,19750.0,640.0
-1967.0,196.0,3002.0,2816.0,13167.0,112.0
-1462.0,120.0,2955.0,2569.0,11135.0,-271.0
-1589.0,179.0,2829.0,2067.0,9656.0,-615.0
-3187.0,255.0,2588.0,1717.0,8283.0,-823.0
-3335.0,348.0,2545.0,1615.0,7491.0,-855.0
-3459.0,423.0,2616.0,1590.0,7061.0,-951.0
-3469.0,432.0,2817.0,1517.0,6698.0,-953.0
-3231.0,328.0,2914.0,1335.0,6465.0,-857.0
-3104.0,259.0,2929.0,1163.0,6056.0,-865.0
-3122.0,260.0,2709.0,1073.0,5215.0,-833.0
-3346.0,333.0,2338.0,956.0,4166.0,-827.0
-4266.0,363.0,1657.0,806.0,3315.0,-811.0
-5423.0,546.0,1625.0,619.0,2516.0,-742.0
-5708.0,628.0,1360.0,479.0,1841.0,-633.0
-5806.0,500.0,1663.0,411.0,1317.0,-509.0
-5494.0,218.0,1251.0,326.0,778.0,-360.0
-5175.0,76.0,1056.0,166.0,107.0,-204.0
-3760.0,32.0,369.0,-1150.0,-9976.0,-44.0
-1771.0,-27.0,53.0,-1326.0,-14422.0,-405.0
6445.0,-108.0,2275.0,-1232.0,-18914.0,-734.0
6874.0,-188.0,2670.0,-1091.0,-22551.0,-1006.0
6214.0,-245.0,2541.0,-695.0,-25392.0,-933.0
4854.0,27.0,2364.0,-151.0,-27417.0,-398.0
3939.0,393.0,2665.0,88.0,-26818.0,206.0
3511.0,407.0,3174.0,3.0,-23158.0,528.0
3430.0,190.0,3279.0,142.0,-18761.0,517.0
3685.0,-22.0,2920.0,603.0,-13890.0,497.0
4213.0,-39.0,2569.0,940.0,-9331.0,696.0
4529.0,125.0,2359.0,1088.0,-6138.0,682.0
4471.0,187.0,2358.0,869.0,-4362.0,617.0
4218.0,167.0,2357.0,478.0,-4037.0,707.0
3966.0,85.0,2397.0,211.0,-4307.0,827.0
3703.0,52.0,2371.0,65.0,-3961.0,861.0
3613.0,59.0,2368.0,83.0,-3048.0,867.0
3618.0,77.0,2387.0,41.0,-145.0,442.0
3565.0,81.0,2413.0,0.0,560.0,313.0
3510.0,31.0,2472.0,-11.0,951.0,199.0
4042.0,33.0,2643.0,-54.0,1294.0,102.0
4413.0,48.0,2659.0,-121.0,1618.0,44.0
4615.0,-32.0,2862.0,-185.0,2115.0,10.0
4363.0,-149.0,2950.0,-270.0,2824.0,11.0
3978.0,-329.0,2950.0,-354.0,3559.0,50.0
3197.0,-419.0,2976.0,-452.0,4501.0,142.0
2733.0,-416.0,3081.0,-594.0,6017.0,285.0
2643.0,-327.0,2857.0,-708.0,8018.0,416.0
2166.0,-248.0,2691.0,-757.0,10249.0,447.0
1777.0,-346.0,2735.0,-731.0,12391.0,495.0
797.0,-460.0,2295.0,-609.0,14387.0,474.0
-852.0,-504.0,1873.0,-355.0,15746.0,425.0
-2450.0,-292.0,1483.0,-79.0,16923.0,354.0
-3544.0,153.0,1454.0,233.0,17792.0,289.0
-3886.0,601.0,1152.0,560.0,18585.0,531.0
-3628.0,904.0,1107.0,1953.0,18660.0,728.0
-3109.0,854.0,1487.0,2345.0,16719.0,561.0
-2658.0,657.0,2107.0,2589.0,13983.0,188.0
-2970.0,516.0,2286.0,2580.0,11166.0,-256.0
-3635.0,274.0,2082.0,2226.0,8893.0,-682.0
-4303.0,95.0,1933.0,1596.0,7238.0,-1045.0
-4548.0,91.0,1908.0,1047.0,6203.0,-1259.0
-4337.0,108.0,2245.0,755.0,5565.0,-1374.0
-3655.0,110.0,2596.0,562.0,5269.0,-1364.0
-3007.0,157.0,2675.0,307.0,4964.0,-1236.0
-2771.0,104.0,2852.0,102.0,4287.0,-1090.0
-2710.0,26.0,2731.0,89.0,3095.0,-984.0
-3158.0,46.0,2494.0,160.0,1724.0,-884.0
-3772.0,73.0,2205.0,203.0,544.0,-785.0
-4414.0,203.0,1833.0,266.0,-90.0,-648.0
-4951.0,293.0,1368.0,293.0,29.0,-498.0
-5635.0,369.0,873.0,244.0,562.0,-359.0
-6060.0,545.0,603.0,224.0,1107.0,-202.0
-6322.0,519.0,80.0,168.0,182.0,74.0
-6586.0,298.0,72.0,77.0,-1294.0,106.0
-6333.0,-42.0,-517.0,-137.0,-3418.0,150.0
84.0,-305.0,-1693.0,-595.0,-6293.0,174.0
3000.0,-175.0,-901.0,-1198.0,-10157.0,84.0
5728.0,-260.0,977.0,-1699.0,-14847.0,-220.0
7809.0,-548.0,2336.0,-1693.0,-20870.0,-713.0
7959.0,-584.0,2765.0,-1404.0,-27221.0,-1056.0
7260.0,-489.0,2996.0,-1132.0,-31819.0,-1023.0
5900.0,-298.0,3189.0,-663.0,-32767.0,-511.0
4198.0,-89.0,3315.0,-387.0,-32211.0,384.0
3409.0,-21.0,3392.0,-627.0,-27812.0,493.0
3328.0,-45.0,3268.0,-207.0,-21684.0,194.0
3522.0,-37.0,2903.0,592.0,-15201.0,83.0
3924.0,17.0,2549.0,1039.0,-8904.0,161.0
4079.0,71.0,2528.0,1249.0,-5649.0,191.0
4217.0,89.0,2480.0,1188.0,-4621.0,139.0
4584.0,121.0,2555.0,928.0,-3938.0,225.0
4702.0,182.0,2633.0,700.0,-2337.0,639.0
4751.0,220.0,2713.0,690.0,-2077.0,699.0
4630.0,199.0,2772.0,635.0,-1301.0,561.0
4517.0,118.0,2785.0,521.0,-177.0,442.0
4494.0,35.0,2764.0,341.0,1059.0,391.0
4117.0,-136.0,2725.0,124.0,2611.0,359.0
3299.0,-245.0,2563.0,-88.0,4138.0,323.0
2546.0,-260.0,2616.0,-315.0,5745.0,335.0
2179.0,-256.0,2792.0,-519.0,7736.0,431.0
2222.0,-298.0,2912.0,-670.0,9730.0,553.0
2285.0,-334.0,2607.0,-801.0,11661.0,617.0
1687.0,-353.0,2082.0,-812.0,13436.0,585.0
319.0,-478.0,1765.0,-737.0,14714.0,541.0
-1599.0,-559.0,1444.0,-660.0,15519.0,537.0
-3336.0,-380.0,1653.0,-546.0,16066.0,617.0
-3767.0,-99.0,2252.0,-266.0,16719.0,711.0
-2875.0,195.0,2611.0,143.0,17535.0,712.0
-2005.0,212.0,2439.0,531.0,18358.0,705.0
-1874.0,136.0,1879.0,1773.0,14568.0,713.0
-2226.0,300.0,1422.0,2042.0,12036.0,446.0
-2618.0,345.0,1432.0,2169.0,9915.0,76.0
-3138.0,531.0,1941.0,2212.0,8743.0,-239.0
-3244.0,470.0,1855.0,2122.0,8947.0,-404.0
-3658.0,244.0,1708.0,1891.0,9229.0,-660.0
-4076.0,43.0,1779.0,1546.0,8545.0,-1009.0
-4214.0,47.0,1756.0,1258.0,7386.0,-1221.0
-4395.0,92.0,1675.0,974.0,6364.0,-1300.0
-4502.0,122.0,1754.0,768.0,5747.0,-1239.0
-4461.0,121.0,1787.0,605.0,5517.0,-1126.0
-4315.0,129.0,1901.0,425.0,5277.0,-1087.0
-4178.0,152.0,1836.0,377.0,4605.0,-1017.0
-4091.0,130.0,1785.0,528.0,3692.0,-772.0
-4235.0,96.0,1645.0,558.0,2966.0,-616.0
-4443.0,127.0,1511.0,501.0,2382.0,-543.0
-4569.0,166.0,1559.0,478.0,1840.0,-416.0
-4495.0,213.0,1407.0,193.0,882.0,278.0
-4825.0,248.0,1124.0,107.0,406.0,379.0
-4679.0,185.0,1188.0,14.0,-371.0,462.0
-4273.0,76.0,1441.0,-46.0,-1287.0,534.0
-3441.0,-5.0,1154.0,-178.0,-2369.0,567.0
-2805.0,-1.0,1163.0,-432.0,-3681.0,586.0
-2257.0,47.0,1091.0,-706.0,-5377.0,573.0
-1974.0,107.0,1337.0,-964.0,-7396.0,514.0
-1491.0,126.0,1627.0,-1144.0,-9659.0,438.0
-378.0,135.0,1660.0,-1228.0,-11984.0,401.0
586.0,80.0,1778.0,-1153.0,-14123.0,381.0
1922.0,4.0,2311.0,-1055.0,-15754.0,179.0
3125.0,-244.0,3150.0,-954.0,-16735.0,-16.0
3730.0,-201.0,3620.0,-849.0,-17445.0,-178.0
3855.0,-105.0,3694.0,-742.0,-17981.0,-291.0
3564.0,138.0,3475.0,-605.0,-18658.0,-286.0
3060.0,175.0,3327.0,-473.0,-18990.0,-58.0
2195.0,89.0,3007.0,-122.0,-14438.0,508.0
1337.0,-76.0,3191.0,61.0,-11646.0,441.0
1435.0,-291.0,3437.0,97.0,-8802.0,330.0
3262.0,-233.0,3412.0,25.0,-6512.0,96.0
3120.0,-211.0,3273.0,-55.0,-5725.0,-124.0
3056.0,-239.0,3143.0,-131.0,-6287.0,-194.0
3189.0,-259.0,3098.0,-211.0,-7232.0,-28.0
3479.0,-180.0,3083.0,-87.0,-7828.0,255.0
3870.0,-109.0,3225.0,56.0,-7484.0,422.0
4159.0,-25.0,3229.0,177.0,-6193.0,521.0
4104.0,-4.0,3102.0,352.0,-5381.0,529.0
3897.0,49.0,3009.0,511.0,-4995.0,508.0
3693.0,72.0,2905.0,694.0,-4699.0,358.0
3564.0,76.0,2804.0,780.0,-4256.0,208.0
3454.0,105.0,2771.0,790.0,-3243.0,196.0
3409.0,103.0,2819.0,818.0,-1959.0,189.0
3550.0,131.0,2868.0,810.0,-649.0,158.0
3694.0,155.0,3050.0,747.0,632.0,124.0
3894.0,159.0,3112.0,426.0,3600.0,105.0
3965.0,135.0,3193.0,283.0,4534.0,173.0
3923.0,40.0,3232.0,131.0,5660.0,290.0
3810.0,-325.0,2972.0,-46.0,7109.0,431.0
3490.0,-362.0,2337.0,-221.0,9002.0,584.0
2485.0,-562.0,1998.0,-365.0,11093.0,645.0
1218.0,-518.0,1294.0,-445.0,13242.0,668.0
-334.0,-440.0,641.0,-439.0,15337.0,677.0
-2286.0,-120.0,-49.0,-266.0,17343.0,733.0
-4235.0,231.0,-426.0,189.0,19324.0,713.0
-5635.0,654.0,67.0,812.0,21134.0,754.0
-5861.0,908.0,491.0,1615.0,22577.0,714.0
-5397.0,1101.0,958.0,2345.0,23291.0,889.0
-4432.0,1091.0,1257.0,2973.0,22670.0,1016.0
-3611.0,958.0,1524.0,3357.0,20615.0,807.0
-3137.0,744.0,1755.0,3283.0,17614.0,448.0
-3087.0,556.0,1708.0,2938.0,13856.0,176.0
-3389.0,462.0,1816.0,2514.0,9762.0,-19.0
-3535.0,420.0,1743.0,899.0,2453.0,-34.0
-3769.0,444.0,1823.0,466.0,2116.0,-45.0
-3848.0,432.0,1906.0,210.0,2000.0,-40.0
-3816.0,495.0,2001.0,85.0,1868.0,-57.0
-3724.0,534.0,2120.0,63.0,1668.0,-47.0
-3447.0,556.0,1995.0,76.0,1426.0,-52.0
-3413.0,572.0,2096.0,94.0,1174.0,-18.0
-3433.0,527.0,2091.0,113.0,952.0,55.0
-3519.0,492.0,2054.0,114.0,686.0,145.0
-3628.0,511.0,2079.0,89.0,382.0,283.0
-3662.0,544.0,1959.0,42.0,128.0,443.0
-3828.0,562.0,1731.0,-17.0,96.0,590.0
-4422.0,670.0,1524.0,-127.0,335.0,691.0
-4954.0,736.0,1143.0,-215.0,497.0,777.0
-5620.0,824.0,694.0,-239.0,512.0,850.0
-5987.0,909.0,292.0,-242.0,428.0,906.0
-6337.0,850.0,-195.0,-241.0,234.0,954.0
-6788.0,633.0,-402.0,-260.0,-61.0,964.0
-6806.0,175.0,-853.0,-677.0,-4240.0,898.0
-6114.0,-294.0,-1526.0,-1145.0,-6843.0,837.0
-4334.0,-480.0,-2744.0,-1734.0,-10247.0,601.0
5852.0,-342.0,-610.0,-2320.0,-14649.0,282.0
8198.0,-101.0,2101.0,-2511.0,-20313.0,29.0
8793.0,92.0,3342.0,-2101.0,-26701.0,-370.0
8763.0,188.0,3582.0,-1483.0,-32130.0,-489.0
7240.0,291.0,2807.0,-370.0,-32767.0,180.0
5485.0,362.0,2226.0,931.0,-32718.0,1477.0
3685.0,464.0,2270.0,1260.0,-31680.0,2294.0
2472.0,551.0,2678.0,1701.0,-26667.0,2388.0
2472.0,605.0,2878.0,2291.0,-17984.0,2077.0
3290.0,717.0,2802.0,2529.0,-7990.0,1945.0
3850.0,806.0,2517.0,2643.0,-1242.0,1727.0
3683.0,819.0,2129.0,2434.0,1415.0,1236.0
3104.0,821.0,1837.0,2103.0,316.0,873.0
2856.0,808.0,1768.0,1877.0,-1487.0,656.0
3086.0,866.0,1956.0,1651.0,-1925.0,520.0
3575.0,907.0,2048.0,1140.0,-220.0,705.0
3881.0,941.0,2204.0,1127.0,7.0,696.0
3972.0,953.0,2374.0,1066.0,-152.0,613.0
3500.0,780.0,2560.0,925.0,-297.0,545.0
3545.0,755.0,2696.0,686.0,-63.0,490.0
3628.0,709.0,2945.0,390.0,639.0,487.0
3746.0,669.0,2993.0,85.0,1583.0,507.0
3480.0,621.0,2981.0,-189.0,2518.0,472.0
3141.0,511.0,3090.0,-415.0,3373.0,413.0
2484.0,302.0,3002.0,-612.0,4199.0,367.0
1551.0,193.0,2906.0,-809.0,5149.0,373.0
898.0,105.0,2925.0,-997.0,6269.0,446.0
590.0,66.0,3111.0,-1120.0,7565.0,530.0
603.0,113.0,3529.0,-1187.0,8858.0,537.0
1300.0,120.0,3629.0,-1224.0,9972.0,502.0
1599.0,94.0,3956.0,-1101.0,10555.0,389.0
2132.0,-15.0,4041.0,-920.0,10445.0,277.0
2836.0,-221.0,3648.0,-722.0,9918.0,1222.0
2645.0,-336.0,3184.0,-483.0,11830.0,1604.0
-7040.0,300.0,-221.0,-127.0,14579.0,2042.0
-8256.0,875.0,185.0,477.0,17781.0,2342.0
-7960.0,1063.0,835.0,1105.0,20663.0,2599.0
-6662.0,898.0,1106.0,1343.0,22701.0,2915.0
-5177.0,665.0,1490.0,1212.0,22655.0,3050.0
-3880.0,557.0,1592.0,1098.0,20227.0,2924.0
-3246.0,684.0,1709.0,1064.0,16088.0,2599.0
-3153.0,747.0,1668.0,951.0,10900.0,2380.0
-3509.0,734.0,1749.0,481.0,5809.0,2401.0
-3661.0,611.0,1769.0,54.0,2139.0,2570.0
-3486.0,688.0,1694.0,-226.0,365.0,2671.0
-3384.0,791.0,1692.0,-477.0,-198.0,2702.0
-3348.0,871.0,1879.0,-752.0,20.0,2808.0
-3283.0,941.0,2006.0,-1137.0,554.0,2950.0
-3165.0,1077.0,2136.0,-1489.0,842.0,3037.0
-2939.0,1092.0,2323.0,-1887.0,403.0,3051.0
-2592.0,1111.0,2478.0,-2035.0,226.0,3032.0
-2341.0,1079.0,2525.0,-2099.0,-170.0,3001.0
-3417.0,1139.0,1976.0,-2164.0,-651.0,2954.0
-4212.0,1030.0,1963.0,-2247.0,-1114.0,2920.0
-4658.0,850.0,1848.0,-2295.0,-1330.0,2877.0
-4806.0,744.0,1894.0,-2316.0,-1331.0,2797.0
-4555.0,573.0,1780.0,-2331.0,-1313.0,2726.0
-3995.0,430.0,1451.0,-2372.0,-1587.0,2646.0
-3043.0,296.0,1104.0,-2441.0,-2326.0,2579.0
-2182.0,123.0,694.0,-2548.0,-3630.0,2492.0
-1361.0,19.0,253.0,-2620.0,-5724.0,2304.0
-320.0,94.0,-91.0,-2603.0,-8604.0,2039.0
1077.0,509.0,-465.0,-2457.0,-12282.0,1794.0
2697.0,1013.0,-464.0,-2142.0,-15908.0,1554.0
4520.0,1013.0,-169.0,-1772.0,-19006.0,1210.0
5998.0,1001.0,340.0,-1253.0,-21627.0,840.0
7471.0,997.0,1233.0,-512.0,-23759.0,523.0
8949.0,1154.0,2205.0,1930.0,-26618.0,1119.0
9721.0,1177.0,2976.0,1992.0,-25102.0,1005.0
8566.0,1105.0,3129.0,2198.0,-22582.0,727.0
1024.0,935.0,2235.0,2590.0,-17797.0,542.0
437.0,935.0,2368.0,2626.0,-11027.0,562.0
1307.0,883.0,2400.0,2397.0,-4155.0,937.0
2804.0,830.0,2303.0,2302.0,1457.0,1298.0
3930.0,884.0,2149.0,2291.0,4920.0,1369.0
4391.0,970.0,2128.0,2240.0,5334.0,1442.0
4215.0,1087.0,2043.0,2144.0,3085.0,1462.0
3745.0,1080.0,1859.0,2109.0,370.0,1285.0
3386.0,1143.0,1755.0,2094.0,-1895.0,1057.0
3121.0,1152.0,1738.0,2112.0,-3224.0,927.0
3184.0,1211.0,1706.0,2196.0,-2849.0,976.0
3233.0,1271.0,1829.0,2297.0,-1511.0,1082.0
3297.0,1320.0,1733.0,2302.0,-254.0,1163.0
3455.0,1308.0,1757.0,2253.0,690.0,1192.0
3583.0,1284.0,1670.0,2182.0,975.0,1216.0
3662.0,1265.0,1621.0,1887.0,500.0,1250.0
3653.0,1248.0,1663.0,1732.0,302.0,1227.0
3593.0,1254.0,1522.0,1577.0,345.0,1216.0
4326.0,1161.0,2238.0,1455.0,472.0,1199.0
4625.0,1132.0,2371.0,1340.0,873.0,1182.0
4757.0,1135.0,2121.0,1208.0,1316.0,1191.0
4614.0,1158.0,2024.0,1038.0,1897.0,1214.0
4823.0,1099.0,1970.0,775.0,2771.0,1325.0
5533.0,975.0,1667.0,449.0,4023.0,1538.0
5276.0,1268.0,926.0,21.0,5988.0,1902.0
4057.0,1474.0,125.0,-436.0,8471.0,2270.0
2253.0,1474.0,-454.0,-767.0,11385.0,2479.0
554.0,1592.0,-797.0,-1124.0,14871.0,2656.0
-1151.0,1686.0,-651.0,-1541.0,18773.0,2923.0
-3107.0,1225.0,-349.0,-1523.0,22594.0,3106.0
-4929.0,724.0,486.0,-1455.0,25252.0,3212.0
-5861.0,211.0,1592.0,-1815.0,26898.0,3514.0
-5836.0,234.0,2518.0,-1895.0,27287.0,3411.0
-4755.0,534.0,3052.0,-2374.0,19459.0,2535.0
-3432.0,679.0,3126.0,-2143.0,15526.0,2229.0
-2741.0,648.0,3164.0,-1477.0,11570.0,1571.0
-3348.0,436.0,3281.0,-698.0,7487.0,839.0
-3239.0,595.0,3194.0,-302.0,4582.0,378.0
-3172.0,656.0,3052.0,-274.0,3137.0,122.0
-3195.0,552.0,2963.0,-455.0,2809.0,50.0
-3300.0,453.0,3025.0,-573.0,2686.0,154.0
-3381.0,451.0,3030.0,-574.0,2245.0,192.0
-3502.0,499.0,2998.0,-458.0,1624.0,117.0
-3849.0,536.0,2821.0,-384.0,1239.0,52.0
-4691.0,560.0,2307.0,-456.0,1120.0,73.0
-5707.0,554.0,2179.0,-519.0,938.0,87.0
-6031.0,504.0,1859.0,-458.0,412.0,73.0
-5779.0,368.0,1481.0,-337.0,-360.0,32.0
-5007.0,156.0,835.0,-255.0,-1189.0,-22.0
-3834.0,0.0,335.0,-250.0,-2105.0,-114.0
-1996.0,19.0,-445.0,-345.0,-3481.0,-307.0
-194.0,355.0,-945.0,-565.0,-14358.0,-1399.0
1981.0,994.0,-1671.0,-330.0,-19507.0,-1888.0
4700.0,1421.0,-1659.0,112.0,-24258.0,-2413.0
11326.0,1616.0,3326.0,829.0,-28341.0,-2825.0
13032.0,1379.0,4113.0,1800.0,-32077.0,-2551.0
11116.0,605.0,3210.0,2548.0,-32767.0,-1487.0
6985.0,-29.0,1792.0,2130.0,-32393.0,-916.0
2805.0,-196.0,1092.0,1803.0,-30417.0,-950.0
-1092.0,453.0,1363.0,1449.0,-24366.0,-934.0
-3237.0,757.0,2663.0,540.0,-13187.0,-816.0
-2217.0,977.0,3326.0,-572.0,-1216.0,-196.0
796.0,828.0,3393.0,-845.0,8286.0,-56.0
2850.0,512.0,3102.0,-569.0,13868.0,81.0
3914.0,370.0,2907.0,260.0,13995.0,352.0
4302.0,515.0,2751.0,902.0,9275.0,236.0
4171.0,779.0,2489.0,830.0,3817.0,52.0
3767.0,899.0,2282.0,498.0,-452.0,-208.0
3217.0,908.0,2344.0,-81.0,-3849.0,-464.0
2744.0,848.0,2526.0,194.0,-552.0,-156.0
2417.0,830.0,2634.0,224.0,1638.0,-103.0
2181.0,837.0,2788.0,69.0,3528.0,-75.0
1903.0,540.0,3677.0,-115.0,4986.0,-47.0
2127.0,441.0,4004.0,-269.0,5796.0,-1.0
2608.0,403.0,4250.0,-396.0,6166.0,-14.0
3129.0,265.0,3785.0,-561.0,6367.0,-65.0
3063.0,263.0,3247.0,-747.0,6503.0,-94.0
2358.0,233.0,2921.0,-918.0,6763.0,-64.0
1288.0,292.0,2418.0,-1034.0,7311.0,37.0
194.0,602.0,1844.0,-1075.0,8246.0,171.0
-486.0,909.0,1738.0,-1063.0,9867.0,431.0
-1030.0,1073.0,1412.0,-852.0,11947.0,598.0
-1896.0,1015.0,1191.0,-450.0,14573.0,851.0
-2824.0,887.0,1131.0,25.0,17331.0,1299.0
-3514.0,791.0,871.0,565.0,19265.0,1623.0
-4276.0,911.0,1004.0,1041.0,20202.0,1859.0
-4734.0,1078.0,1112.0,1284.0,17941.0,1709.0
-5117.0,1159.0,1458.0,1380.0,16016.0,1269.0
-3851.0,1087.0,1507.0,1447.0,13729.0,804.0
-3608.0,1114.0,1545.0,1346.0,11363.0,561.0
-3463.0,1067.0,1642.0,1079.0,8759.0,397.0
-3697.0,997.0,1687.0,828.0,5914.0,250.0
-4015.0,973.0,1729.0,665.0,3447.0,147.0
-4095.0,975.0,1779.0,544.0,1783.0,27.0
-3972.0,976.0,1855.0,365.0,822.0,-46.0
-3806.0,931.0,1935.0,153.0,511.0,-136.0
-3685.0,903.0,2008.0,-88.0,521.0,-269.0
-3488.0,897.0,2025.0,-260.0,353.0,-359.0
-3335.0,901.0,2028.0,-318.0,-154.0,-372.0
-3456.0,908.0,1961.0,-341.0,-868.0,-382.0
-3806.0,897.0,1883.0,-396.0,-1536.0,-423.0
-4351.0,906.0,1548.0,-448.0,-2049.0,-439.0
-5100.0,905.0,1293.0,-453.0,-2343.0,-404.0
-5689.0,868.0,1145.0,-519.0,-2195.0,-328.0
-5971.0,690.0,1071.0,-570.0,-2496.0,-304.0
-5751.0,472.0,946.0,-647.0,-3334.0,-322.0
-2876.0,68.0,12.0,-870.0,-4863.0,-396.0
-1457.0,407.0,-418.0,-1176.0,-7387.0,-547.0
316.0,914.0,-744.0,-1368.0,-10901.0,-775.0
2467.0,1451.0,-534.0,-1355.0,-15082.0,-996.0
3717.0,1226.0,296.0,-1198.0,-19359.0,-1282.0
4932.0,1199.0,1085.0,-859.0,-23224.0,-1663.0
6904.0,1403.0,1807.0,-204.0,-26707.0,-2001.0
9203.0,1307.0,2859.0,622.0,-29230.0,-1845.0
10081.0,1020.0,3121.0,1205.0,-30052.0,-1129.0
7958.0,289.0,2533.0,1056.0,-29279.0,-522.0
4125.0,-155.0,2147.0,703.0,-27794.0,-527.0
727.0,-125.0,2487.0,540.0,-24792.0,-362.0
-1861.0,75.0,3336.0,-106.0,-18154.0,9.0
-2504.0,396.0,3807.0,-814.0,-8876.0,-57.0
-181.0,521.0,3385.0,-1368.0,403.0,62.0
2560.0,371.0,3035.0,-271.0,7734.0,661.0
4112.0,291.0,2858.0,44.0,3154.0,761.0
4647.0,383.0,2870.0,22.0,-1390.0,766.0
2769.0,724.0,3082.0,-418.0,-4672.0,364.0
2438.0,749.0,3072.0,-656.0,-5583.0,-30.0
2441.0,685.0,3083.0,-461.0,-4005.0,-56.0
2387.0,573.0,2962.0,-77.0,-1568.0,24.0
