Subject,Class,AccelerometerX,AccelerometerY,AccelerometerZ
U004,1,308,-1896,2906
U004,1,-921,-3442,3731
U004,1,-2070,-5443,3911
U004,1,-899,-8198,2220
U004,1,849,-7941,538
U004,1,1911,-6713,2188
U004,1,2576,-6792,3465
U004,1,2773,-6485,2866
U004,1,1953,-5863,2090
U004,1,1051,-5494,1744
U004,1,662,-5266,1488
U004,1,406,-5344,1455
U004,1,223,-5627,1606
U004,1,246,-5716,1555
U004,1,303,-5734,1274
U004,1,261,-5711,1093
U004,1,304,-5586,1023
U004,1,339,-5408,996
U004,1,336,-5190,1014
U004,1,225,-4885,1094
U004,1,243,-4684,1100
U004,1,150,-4483,1235
U004,1,137,-4152,1360
U004,1,57,-3928,1376
U004,1,-2,-3809,1306
U004,1,-151,-3737,1102
U004,1,-344,-3597,823
U004,1,-548,-3414,583
U004,1,-651,-3160,281
U004,1,-739,-2808,170
U004,1,-961,-2394,372
U004,1,-961,-2133,763
U004,1,-561,-1680,1163
U004,1,-151,-1623,1499
U004,1,559,-469,2229
U004,1,1035,-717,1627
U004,1,847,-1453,419
U004,1,72,-1233,578
U004,1,-283,-640,1748
U004,1,-30,-232,2768
U004,1,506,-1377,1627
U004,1,858,-2390,1070
U004,1,947,-3350,1284
U004,1,1333,-5025,950
U004,1,1771,-6418,2950
U004,1,1732,-7546,3381
U004,1,1548,-7552,2810
U004,1,1479,-7210,2578
U004,1,1073,-6619,2828
U004,1,1047,-5875,2324
U004,1,1116,-5424,1818
U004,1,1059,-5266,1590
U004,1,1138,-5232,1213
U004,1,1445,-5264,951
U004,1,1516,-5274,874
U004,1,1094,-5233,851
U004,1,915,-5022,906
U004,1,1057,-4808,835
U004,1,1068,-4569,800
U004,1,938,-4558,813
U004,1,1103,-4278,797
U004,1,1111,-4134,716
U004,1,1140,-3907,702
U004,1,1291,-3678,804
U004,1,1350,-3395,876
U004,1,1386,-3082,926
U004,1,1357,-2852,736
U004,1,1242,-2558,647
U004,1,1105,-2304,523
U004,1,664,-1993,256
U004,1,535,-1541,51
U004,1,676,-1406,-147
U004,1,589,-1260,-243
U004,1,441,-962,37
U004,1,176,-748,247
U004,1,138,-764,390
U004,1,159,-919,508
U004,1,216,-795,339
U004,1,-249,-1225,746
U004,1,-378,-823,2864
U004,1,279,-760,4078
U004,1,-289,-2707,2797
U004,1,-822,-4338,2779
U004,1,-882,-5670,4097
U004,1,-595,-7604,2948
U004,1,683,-7643,1129
U004,1,1643,-6461,1755
U004,1,2108,-6026,3362
U004,1,2205,-6018,2986
U004,1,1678,-5713,1994
U004,1,963,-5453,1671
U004,1,580,-5320,1488
U004,1,431,-5232,1379
U004,1,232,-5383,1597
U004,1,210,-5481,1751
U004,1,233,-5504,1624
U004,1,282,-5512,1391
U004,1,309,-5435,1239
U004,1,363,-5259,1235
U004,1,350,-4973,1232
U004,1,254,-4644,1204
U004,1,243,-4418,1171
U004,1,118,-4213,1256
U004,1,53,-3894,1361
U004,1,-24,-3660,1434
U004,1,-64,-3622,1515
U004,1,-113,-3509,1444
U004,1,-260,-3278,1223
U004,1,-404,-3005,874
U004,1,-581,-2748,561
U004,1,-921,-2597,182
U004,1,-1113,-2275,10
U004,1,-1316,-2273,-13
U004,1,-1022,-1764,297
U004,1,-586,-1793,544
U004,1,143,-804,634
U004,1,758,-444,994
U004,1,1134,-136,1329
U004,1,1130,-484,1330
U004,1,500,-851,1140
U004,1,131,-891,1454
U004,1,502,-1023,1924
U004,1,1126,-1446,1812
U004,1,1619,-2072,2968
U004,1,2049,-4409,3926
U004,1,1743,-7635,1014
U004,1,1315,-8158,-504
U004,1,1261,-8407,2389
U004,1,1185,-8016,3446
U004,1,1151,-6784,3850
U004,1,907,-5636,3753
U004,1,852,-4742,2382
U004,1,1119,-4900,2134
U004,1,1273,-5271,2131
U004,1,1383,-5389,1196
U004,1,1547,-5486,550
U004,1,1710,-5592,621
U004,1,1101,-5592,867
U004,1,1104,-5495,934
U004,1,1135,-5189,953
U004,1,1138,-5035,957
U004,1,1190,-4751,901
U004,1,1121,-4572,826
U004,1,1136,-4333,834
U004,1,1195,-4039,790
U004,1,1230,-3759,808
U004,1,1232,-3423,890
U004,1,1314,-3151,889
U004,1,1239,-2834,773
U004,1,1083,-2571,609
U004,1,845,-2322,527
U004,1,301,-1913,374
U004,1,652,-1615,382
U004,1,804,-1421,324
U004,1,714,-1348,230
U004,1,664,-1244,285
U004,1,526,-1080,391
U004,1,462,-873,532
U004,1,310,-791,564
U004,1,257,-726,466
U004,1,205,-1006,313
U004,1,-80,-1154,572
U004,1,-77,-633,2346
U004,1,365,-756,3233
U004,1,296,-2259,2665
U004,1,-420,-3631,3109
U004,1,-1173,-5330,2946
U004,1,-426,-7446,1722
U004,1,815,-7848,1592
U004,1,1463,-7219,2669
U004,1,1890,-6587,3693
U004,1,1890,-6449,3464
U004,1,1673,-6293,2703
U004,1,1017,-6052,2203
U004,1,513,-5917,1985
U004,1,376,-5758,1801
U004,1,182,-5745,1835
U004,1,249,-5679,1929
U004,1,475,-5631,1821
U004,1,597,-5520,1644
U004,1,644,-5271,1619
U004,1,613,-4948,1619
U004,1,569,-4650,1538
U004,1,537,-4354,1436
U004,1,401,-4029,1495
U004,1,292,-3655,1514
U004,1,159,-3399,1532
U004,1,74,-3195,1502
U004,1,36,-3028,1369
U004,1,4,-2826,1100
U004,1,-55,-2687,844
U004,1,-122,-2331,655
U004,1,-247,-1976,377
U004,1,-536,-1772,57
U004,1,-817,-1630,-148
U004,1,-994,-1322,84
U004,1,-970,-1010,315
U004,1,-747,-751,331
U004,1,-686,-686,441
U004,1,-453,-400,497
U004,1,-35,-155,418
U004,1,438,-483,661
U004,1,1157,-626,1468
U004,1,1285,-822,1719
U004,1,800,-634,1754
U004,1,830,-1582,1849
U004,1,1934,-1679,3430
U004,1,2293,-3698,4631
U004,1,1828,-9124,3635
U004,1,1805,-9725,-249
U004,1,1787,-9434,656
U004,1,2004,-9108,3775
U004,1,2098,-7973,4543
U004,1,1707,-6262,4606
U004,1,974,-5022,3433
U004,1,735,-5050,2233
U004,1,1009,-5669,2595
U004,1,1165,-5992,1779
U004,1,1043,-5983,826
U004,1,1269,-6091,767
U004,1,1125,-5631,974
U004,1,1091,-5448,951
U004,1,1156,-5102,899
U004,1,1112,-4803,904
U004,1,1182,-4597,852
U004,1,1194,-4363,786
U004,1,1127,-4106,777
U004,1,1249,-3897,766
U004,1,1309,-3793,815
U004,1,1317,-3522,817
U004,1,1427,-3358,766
U004,1,1481,-3181,584
U004,1,1514,-3005,453
U004,1,1568,-2828,385
U004,1,1475,-2736,199
U004,1,1225,-2503,244
U004,1,1038,-2235,366
U004,1,963,-2096,348
U004,1,791,-1874,383
U004,1,787,-1674,487
U004,1,633,-1522,433
U004,1,581,-1295,435
U004,1,403,-1015,718
U004,1,396,-1012,782
U004,1,381,-1002,562
U004,1,331,-1100,571
U004,1,119,-1049,1260
U004,1,277,-1028,2302
U004,1,768,-1493,2940
U004,1,745,-2937,2261
U004,1,24,-4821,2097
U004,1,-539,-5837,2678
U004,1,-328,-7070,2135
U004,1,588,-7603,1783
U004,1,1666,-7570,2021
U004,1,1831,-6672,3135
U004,1,1555,-5867,3449
U004,1,923,-5522,2920
U004,1,704,-5567,2418
U004,1,471,-5642,1967
U004,1,432,-5601,1813
U004,1,438,-5418,1814
U004,1,463,-5175,1934
U004,1,490,-5058,1921
U004,1,419,-4964,1749
U004,1,452,-4841,1629
U004,1,681,-4529,1625
U004,1,664,-4308,1649
U004,1,502,-4107,1739
U004,1,391,-3927,1680
U004,1,257,-3797,1566
U004,1,214,-3707,1448
U004,1,255,-3542,1254
U004,1,278,-3463,1128
U004,1,302,-3290,998
U004,1,311,-3157,790
U004,1,359,-2948,496
U004,1,311,-2704,221
U004,1,89,-2494,-80
U004,1,-41,-2354,-181
U004,1,-114,-2088,-70
U004,1,-148,-1672,142
U004,1,-195,-1528,443
U004,1,-81,-1337,685
U004,1,128,-1095,946
U004,1,225,-857,1309
U004,1,323,-441,1854
U004,1,245,-706,2057
U004,1,93,-849,2262
U004,1,152,-1110,2293
U004,1,-64,-1947,1571
U004,1,364,-2316,2754
U004,1,1131,-4661,1539
U004,1,1586,-6841,-991
U004,1,1804,-7268,1920
U004,1,1651,-7962,3692
U004,1,1618,-7652,3548
U004,1,1449,-6948,3870
U004,1,1062,-6324,3784
U004,1,1157,-5798,3011
U004,1,1250,-5900,2693
U004,1,1113,-6080,2163
U004,1,1071,-6050,1463
U004,1,1201,-5970,1093
U004,1,1206,-5904,1141
U004,1,1147,-5743,1079
U004,1,1150,-5512,885
U004,1,1189,-5180,805
U004,1,1185,-4768,765
U004,1,1245,-4546,586
U004,1,1272,-4385,617
U004,1,1438,-4052,665
U004,1,1579,-3799,714
U004,1,1727,-3577,687
U004,1,1798,-3382,587
U004,1,1808,-3130,481
U004,1,1734,-2905,303
U004,1,1656,-2696,160
U004,1,1568,-2406,62
U004,1,1373,-2110,-12
U004,1,1130,-1683,43
U004,1,1110,-1360,140
U004,1,949,-1012,128
U004,1,691,-632,257
U004,1,476,-264,691
U004,1,388,-20,738
U004,1,438,-279,309
U004,1,322,-499,261
U004,1,-55,-578,1200
U004,1,-37,-360,2916
U004,1,631,-862,3454
U004,1,801,-2504,3133
U004,1,-309,-4724,3591
U004,1,-933,-6806,3905
U004,1,-153,-8870,2023
U004,1,1397,-8460,680
U004,1,2026,-7303,2009
U004,1,1783,-6018,4298
U004,1,1887,-5106,3908
U004,1,1355,-4662,3068
U004,1,856,-5017,2672
U004,1,608,-5357,2299
U004,1,632,-5444,2039
U004,1,540,-5344,1894
U004,1,329,-5256,1877
U004,1,496,-5143,1772
U004,1,617,-5066,1605
U004,1,458,-4889,1629
U004,1,396,-4660,1664
U004,1,414,-4384,1692
U004,1,407,-4211,1692
U004,1,408,-4195,1654
U004,1,443,-4235,1610
U004,1,503,-4222,1496
U004,1,568,-4160,1358
U004,1,543,-4008,1204
U004,1,443,-3868,1044
U004,1,340,-3676,895
U004,1,284,-3435,722
U004,1,189,-3185,539
U004,1,91,-2971,221
U004,1,-148,-2816,-50
U004,1,-247,-2505,-83
U004,1,-242,-2161,7
U004,1,-131,-1885,254
U004,1,-103,-1523,586
U004,1,-30,-1094,1138
U004,1,249,-739,1653
U004,1,538,-559,1877
U004,1,322,-762,1125
U004,1,2,-761,1234
U004,1,37,-73,2808
U004,1,168,-446,2761
U004,1,42,-1702,798
U004,1,745,-2060,1368
U004,1,1689,-3564,938
U004,1,2168,-5274,475
U004,1,1892,-6113,3286
U004,1,1390,-7126,3875
U004,1,1212,-7192,3818
U004,1,960,-6879,3256
U004,1,755,-6617,3020
U004,1,1118,-6066,2521
U004,1,1337,-5764,2167
U004,1,1340,-5716,1874
U004,1,1423,-5802,1422
U004,1,1457,-5870,1073
U004,1,1521,-6026,1027
U004,1,1490,-6013,1068
U004,1,1387,-5869,1204
U004,1,1256,-5694,1156
U004,1,1300,-5526,1037
U004,1,1349,-5242,974
U004,1,1367,-4946,1062
U004,1,1416,-4716,1059
U004,1,1397,-4483,1080
U004,1,1392,-4125,1025
U004,1,1498,-3852,965
U004,1,1647,-3506,852
U004,1,1572,-3145,623
U004,1,1527,-2785,343
U004,1,1318,-2437,123
U004,1,1369,-2146,-188
U004,1,1195,-1816,-328
U004,1,1122,-1523,-341
U004,1,891,-1227,-436
U004,1,642,-706,-370
U004,1,444,-345,-109
U004,1,421,-76,210
U004,1,376,38,307
U004,1,273,-65,195
U004,1,120,-554,-11
U004,1,-377,-642,1002
U004,1,-65,-253,3345
U004,1,882,-408,4018
U004,1,1388,-2001,4064
U004,1,-188,-4500,5388
U004,1,-2855,-7134,4780
U004,1,-2349,-8713,2489
U004,1,990,-8314,-656
U004,1,2273,-7576,313
U004,1,2309,-5867,4876
U004,1,2771,-5737,4041
U004,1,2271,-5195,2433
U004,1,1649,-5211,1986
U004,1,1111,-5290,1719
U004,1,914,-5250,1420
U004,1,745,-5013,1451
U004,1,428,-4795,1884
U004,1,568,-4741,1833
U004,1,671,-4833,1400
U004,1,631,-4835,1188
U004,1,441,-4677,1211
U004,1,490,-4507,1269
U004,1,448,-4373,1162
U004,1,383,-4200,1210
U004,1,492,-3979,1337
U004,1,368,-3609,1476
U004,1,256,-3445,1424
U004,1,91,-3445,1230
U004,1,-3,-3390,1202
U004,1,-101,-3240,1011
U004,1,-273,-3123,694
U004,1,-451,-2952,279
U004,1,-447,-2836,-81
U004,1,-480,-2603,-213
U004,1,-536,-2357,-60
U004,1,-444,-2057,428
U004,1,-185,-1828,935
U004,1,84,-1178,1283
U004,1,771,-750,1850
U004,1,1427,-473,2465
U004,1,769,-600,2214
U004,1,-121,-808,1557
U004,1,-274,-752,1971
U004,1,-44,-1000,2274
U004,1,447,-1421,2681
U004,1,1067,-3770,320
U004,1,1850,-5804,-973
U004,1,2301,-6432,4120
U004,1,1955,-7424,5070
U004,1,1533,-7349,3840
U004,1,1525,-7195,2968
U004,1,1312,-6925,2549
U004,1,1365,-6378,2255
U004,1,1273,-5862,1834
U004,1,1092,-5648,1315
U004,1,1127,-5565,874
U004,1,1289,-5569,938
U004,1,1423,-5725,1059
U004,1,1229,-5615,997
U004,1,925,-5456,872
U004,1,976,-5238,921
U004,1,958,-5018,919
U004,1,1024,-4829,744
U004,1,1085,-4596,761
U004,1,1110,-4344,775
U004,1,1243,-4008,804
U004,1,1273,-3668,695
U004,1,1382,-3352,631
U004,1,1471,-2963,696
U004,1,1366,-2660,542
U004,1,1295,-2350,156
U004,1,1268,-2080,-83
U004,1,1203,-1840,-255
U004,1,1036,-1485,-235
U004,1,555,-1177,-162
U004,1,74,-724,134
U004,1,187,-430,684
U004,1,242,-322,1066
U004,1,296,-329,812
U004,1,231,-742,331
U004,1,-154,-749,997
U004,1,-165,-400,2865
U004,1,228,-574,3167
U004,1,28,-1994,2368
U004,1,-418,-3318,3765
U004,1,-956,-5038,4320
U004,1,-623,-7628,2542
U004,1,529,-8013,1841
U004,1,1433,-7076,2099
U004,1,1889,-6798,2697
U004,1,1962,-6295,2781
U004,1,1494,-5640,2249
U004,1,1036,-5337,1912
U004,1,774,-5219,1700
U004,1,620,-5345,1668
U004,1,398,-5326,1664
U004,1,255,-5274,1596
U004,1,372,-5247,1486
U004,1,416,-5098,1397
U004,1,288,-4917,1388
U004,1,226,-4721,1430
U004,1,244,-4483,1536
U004,1,200,-4189,1482
U004,1,133,-4025,1453
U004,1,144,-3985,1415
U004,1,255,-3906,1267
U004,1,248,-3872,1196
U004,1,292,-3725,1097
U004,1,126,-3618,973
U004,1,-19,-3485,799
U004,1,-137,-3306,476
U004,1,-242,-3090,107
U004,1,-341,-2759,-59
U004,1,-683,-2367,5
U004,1,-867,-2128,287
U004,1,-564,-1765,617
U004,1,-208,-1366,954
U004,1,208,-830,1673
U004,1,777,-301,2323
U004,1,901,-547,2192
U004,1,207,-1117,916
U004,1,-379,-997,989
U004,1,-523,-443,2323
U004,1,23,-985,2855
U004,1,659,-2541,1220
U004,1,1349,-3766,882
U004,1,1754,-5528,248
U004,1,2148,-6578,2563
U004,1,1722,-7479,3963
U004,1,1556,-7349,4007
U004,1,1298,-6861,3357
U004,1,723,-6740,2952
U004,1,858,-6371,2357
U004,1,1058,-5976,2075
U004,1,1057,-5697,1770
U004,1,1050,-5551,1236
U004,1,1068,-5470,789
U004,1,1247,-5519,735
U004,1,1316,-5544,607
U004,1,1193,-5288,550
U004,1,970,-5043,539
U004,1,957,-4863,726
U004,1,936,-4721,827
U004,1,952,-4548,801
U004,1,1060,-4388,731
U004,1,1024,-4160,736
U004,1,1069,-3929,690
U004,1,1243,-3639,662
U004,1,1461,-3332,727
U004,1,1449,-2976,565
U004,1,1347,-2656,340
U004,1,1290,-2381,248
U004,1,1201,-2071,164
U004,1,1140,-1843,213
U004,1,489,-1464,156
U004,1,573,-1094,327
U004,1,181,-810,591
U004,1,17,-352,886
U004,1,29,-451,662
U004,1,89,-557,469
U004,1,231,-671,271
U004,1,-128,-883,319
U004,1,-201,-399,1865
U004,1,333,-419,2940
U004,1,477,-1688,2443
U004,1,-66,-3437,3044
U004,1,-1057,-5121,3873
U004,1,-1046,-7950,2931
U004,1,155,-8204,2318
U004,1,1453,-7161,2391
U004,1,2013,-7079,2256
U004,1,2296,-6626,2573
U004,1,2070,-5963,2128
U004,1,1419,-5452,1801
U004,1,886,-5222,1694
U004,1,583,-5245,1671
U004,1,374,-5302,1776
U004,1,240,-5313,1725
U004,1,422,-5285,1591
U004,1,470,-5239,1410
U004,1,418,-5099,1332
U004,1,379,-4885,1299
U004,1,418,-4623,1360
U004,1,296,-4423,1375
U004,1,141,-4331,1334
U004,1,101,-4180,1284
U004,1,15,-4077,1196
U004,1,-6,-3965,1079
U004,1,-5,-3756,1024
U004,1,-7,-3575,918
U004,1,-7,-3339,744
U004,1,-215,-3047,472
U004,1,-355,-2800,154
U004,1,-507,-2487,-168
U004,1,-868,-2213,-249
U004,1,-1013,-1690,-8
U004,1,-952,-1435,711
U004,1,-704,-1089,1332
U004,1,-164,-605,1702
U004,1,509,-184,1991
U004,1,812,-88,1875
U004,1,517,-936,1481
U004,1,479,-840,2123
U004,1,521,-1063,1955
U004,1,737,-1955,1116
U004,1,1354,-2187,2257
U004,1,1510,-4603,1307
U004,1,1841,-6350,848
U004,1,2033,-7495,2178
U004,1,1746,-8212,3795
U004,1,1543,-7563,3895
U004,1,1000,-6567,3817
U004,1,881,-6132,3366
U004,1,896,-5630,2450
U004,1,1158,-5705,2040
U004,1,1174,-5837,1646
U004,1,1348,-5942,1068
U004,1,1585,-5829,794
U004,1,1321,-5319,787
U004,1,1363,-5303,974
U004,1,1135,-5233,906
U004,1,1122,-4879,951
U004,1,1058,-4691,999
U004,1,1114,-4482,1039
U004,1,1089,-4327,978
U004,1,1085,-4210,899
U004,1,1247,-4037,877
U004,1,1333,-3675,808
U004,1,1370,-3294,709
U004,1,1399,-2979,680
U004,1,1302,-2715,489
U004,1,1127,-2389,164
U004,1,928,-2069,121
U004,1,804,-1771,95
U004,1,488,-1395,-19
U004,1,567,-1027,-81
U004,1,553,-906,90
U004,1,463,-588,200
U004,1,412,-626,226
U004,1,324,-463,260
U004,1,325,-199,298
U004,1,312,-425,229
U004,1,277,-618,25
U004,1,-293,-864,942
U004,1,7,-164,3608
U004,1,871,-286,4458
U004,1,70,-2862,2593
U004,1,-1131,-4798,3625
U004,1,-1994,-6511,5210
U004,1,-1151,-9681,2370
U004,1,1236,-8596,292
U004,1,1949,-7020,2091
U004,1,2199,-6759,4222
U004,1,2537,-6489,3134
U004,1,1881,-5973,2208
U004,1,1253,-5586,1818
U004,1,916,-5196,1466
U004,1,795,-5099,1325
U004,1,395,-5146,1335
U004,1,274,-5236,1461
U004,1,385,-5281,1381
U004,1,425,-5348,1156
U004,1,383,-5343,1062
U004,1,432,-5137,1005
U004,1,396,-4887,1021
U004,1,356,-4558,1085
U004,1,293,-4313,1149
U004,1,230,-4100,1243
U004,1,230,-3819,1350
U004,1,196,-3406,1381
U004,1,83,-3267,1260
U004,1,10,-3244,1104
U004,1,-158,-3142,1026
U004,1,-409,-3061,687
U004,1,-738,-3025,255
U004,1,-714,-2808,51
U004,1,-630,-2613,-109
U004,1,-733,-2626,-71
U004,1,-578,-2162,228
U004,1,-181,-1768,499
U004,1,304,-1651,849
U004,1,696,-1194,1051
U004,1,908,-930,1047
U004,1,770,-914,1281
U004,1,226,-833,1584
U004,1,68,-661,2733
U004,1,296,-12,4056
U004,1,497,-1172,2437
U004,1,541,-2810,547
U004,1,804,-3015,1147
U004,1,914,-5266,22
U004,1,1603,-6466,1543
U004,1,1849,-7045,4185
U004,1,1662,-7218,3829
U004,1,1532,-7083,3053
U004,1,1109,-7167,2890
U004,1,1133,-6942,2443
U004,1,1125,-6344,2093
U004,1,1044,-5985,1715
U004,1,953,-5822,1347
U004,1,1025,-5751,1089
U004,1,1264,-5718,1019
U004,1,1144,-5618,916
U004,1,1184,-5442,969
U004,1,1141,-5268,854
U004,1,1124,-4962,849
U004,1,1032,-4608,867
U004,1,1009,-4352,952
U004,1,998,-4166,923
U004,1,1051,-3914,805
U004,1,1125,-3710,740
U004,1,1196,-3425,800
U004,1,1221,-3150,867
U004,1,1244,-2847,878
U004,1,1255,-2587,775
U004,1,1213,-2417,636
U004,1,969,-2173,382
U004,1,833,-1994,100
U004,1,857,-1789,34
U004,1,659,-1587,17
U004,1,515,-1348,185
U004,1,598,-1004,529
U004,1,575,-748,752
U004,1,475,-655,718
U004,1,420,-496,566
U004,1,455,-423,257
U004,1,304,-901,-90
U004,1,-235,-1150,-228
U004,1,-855,-774,1363
U004,1,-796,-234,3027
U004,1,120,-1080,4638
U004,1,541,-2909,7259
U004,1,-2391,-8432,5079
U004,1,-1133,-10251,-1832
U004,1,2010,-7873,-68
U004,1,2542,-6617,4063
U004,1,2624,-6733,3585
U004,1,2053,-5900,2457
U004,1,1277,-5445,1999
U004,1,916,-5242,1552
U004,1,723,-5116,1256
U004,1,606,-5195,1456
U004,1,506,-5374,1745
U004,1,469,-5498,1661
U004,1,579,-5566,1366
U004,1,612,-5460,1239
U004,1,643,-5219,1284
U004,1,624,-4918,1291
U004,1,595,-4627,1336
U004,1,514,-4407,1405
U004,1,393,-4193,1450
U004,1,427,-3931,1483
U004,1,351,-3730,1477
U004,1,328,-3617,1408
U004,1,308,-3513,1230
U004,1,233,-3390,1014
U004,1,193,-3264,810
U004,1,146,-3111,680
U004,1,9,-2965,429
U004,1,-175,-2746,254
U004,1,-42,-2599,224
U004,1,-61,-2405,187
U004,1,-59,-2194,305
U004,1,-131,-1933,571
U004,1,-211,-1753,771
U004,1,-56,-1315,1002
U004,1,97,-990,1421
U004,1,262,-459,2172
U004,1,388,-539,2354
U004,1,114,-1081,1925
U004,1,79,-1349,1255
U004,1,402,-1886,707
U004,1,923,-2446,1741
U004,1,1299,-4259,1420
U004,1,1614,-6383,1320
U004,1,1838,-6984,3052
U004,1,1956,-7073,2642
U004,1,1843,-7182,2911
U004,1,1512,-7173,3147
U004,1,1371,-6778,2831
U004,1,1012,-6028,2433
U004,1,899,-5615,2312
U004,1,1035,-5607,2124
U004,1,1162,-5700,1616
U004,1,1249,-5809,1246
U004,1,1344,-5757,1135
U004,1,1393,-5620,970
U004,1,1398,-5392,799
U004,1,1337,-5026,795
U004,1,1340,-4730,798
U004,1,1247,-4431,717
U004,1,1172,-4210,696
U004,1,1177,-4021,753
U004,1,1225,-3871,683
U004,1,1279,-3629,711
U004,1,1423,-3422,676
U004,1,1402,-3260,637
U004,1,1522,-3061,537
U004,1,1527,-2835,483
U004,1,1501,-2672,311
U004,1,1329,-2557,160
U004,1,1203,-2399,-24
U004,1,1082,-2237,-93
U004,1,1086,-2007,62
U004,1,948,-1812,-3
U004,1,913,-1657,-99
U004,1,791,-1242,188
U004,1,646,-800,682
U004,1,431,-728,853
U004,1,311,-769,979
U004,1,180,-850,1477
U004,1,143,-806,2611
U004,1,734,-1024,3417
U004,1,827,-2312,2688
U004,1,-90,-4548,1601
U004,1,-708,-6033,2119
U004,1,-521,-7048,1673
U004,1,416,-7132,1258
U004,1,1443,-7029,2433
U004,1,1823,-6640,3650
U004,1,1681,-5739,3884
U004,1,1272,-5141,3443
U004,1,709,-5324,2954
U004,1,563,-5745,2554
U004,1,544,-5843,2128
U004,1,484,-5610,1799
U004,1,371,-5348,1595
U004,1,471,-5076,1614
U004,1,601,-4783,1516
U004,1,593,-4580,1396
U004,1,589,-4367,1327
U004,1,613,-4213,1287
U004,1,572,-4036,1238
U004,1,572,-3839,1295
U004,1,598,-3677,1358
U004,1,582,-3586,1433
U004,1,542,-3568,1365
U004,1,528,-3519,1244
U004,1,584,-3392,1154
U004,1,515,-3242,1023
U004,1,398,-3030,869
U004,1,354,-2855,672
U004,1,281,-2656,349
U004,1,108,-2501,12
U004,1,-70,-2421,-291
U004,1,-151,-2228,-291
U004,1,-164,-1645,144
U004,1,-232,-1386,403
U004,1,-156,-1133,854
U004,1,-116,-853,1326
U004,1,46,-609,1827
U004,1,244,-607,2194
U004,1,168,-916,1943
U004,1,115,-1062,1806
U004,1,112,-1311,1773
U004,1,711,-1969,2543
U004,1,1511,-4213,894
U004,1,2139,-6186,344
U004,1,2183,-7329,3095
U004,1,1638,-7996,3227
U004,1,1560,-7744,2973
U004,1,1509,-6996,3445
U004,1,1217,-6092,3437
U004,1,1054,-5346,3029
U004,1,1045,-5338,2733
U004,1,1128,-5759,2416
U004,1,1198,-5968,1857
U004,1,1236,-6050,1308
U004,1,1315,-5996,1014
U004,1,1331,-5839,820
U004,1,1248,-5539,836
U004,1,1203,-5209,958
U004,1,1292,-4967,940
U004,1,1320,-4661,878
U004,1,1259,-4473,808
U004,1,1348,-4303,733
U004,1,1427,-4038,752
U004,1,1555,-3838,722
U004,1,1557,-3590,750
U004,1,1744,-3343,729
U004,1,1777,-3123,552
U004,1,1752,-2888,384
U004,1,1503,-2729,284
U004,1,1350,-2536,237
U004,1,1274,-2377,42
U004,1,1087,-2144,-12
U004,1,982,-1829,-41
U004,1,822,-1531,-78
U004,1,657,-1205,47
U004,1,502,-839,274
U004,1,515,-570,548
U004,1,460,-560,571
U004,1,297,-607,390
U004,1,195,-350,631
U004,1,137,-438,2257
U004,1,631,-360,3910
U004,1,1227,-1324,3880
U004,1,512,-3580,3000
U004,1,-1327,-5679,2741
U004,1,-1343,-7136,2193
U004,1,157,-7548,1657
U004,1,1410,-7202,1509
U004,1,1861,-6652,2900
U004,1,2236,-5990,3676
U004,1,2236,-5617,3020
U004,1,1645,-5343,2274
U004,1,1117,-5441,1922
U004,1,925,-5483,1645
U004,1,841,-5368,1694
U004,1,581,-5205,1814
U004,1,599,-5055,1704
U004,1,700,-4998,1441
U004,1,716,-4859,1382
U004,1,610,-4660,1384
U004,1,626,-4498,1401
U004,1,620,-4293,1551
U004,1,599,-4069,1568
U004,1,563,-4008,1496
U004,1,527,-3971,1512
U004,1,558,-3926,1417
U004,1,477,-3836,1343
U004,1,463,-3710,1243
U004,1,366,-3634,1086
U004,1,308,-3483,811
U004,1,131,-3254,555
U004,1,57,-3059,303
U004,1,2,-2782,0
U004,1,-202,-2436,-202
U004,1,-360,-2014,-98
U004,1,-462,-1542,134
U004,1,-540,-1395,405
U004,1,-400,-897,679
U004,1,-252,-651,1100
U004,1,-12,-212,1801
U004,1,431,-104,2229
U004,1,642,-449,2664
U004,1,624,-510,2648
U004,1,531,-1107,1780
U004,1,1142,-1629,2846
U004,1,1993,-3662,2358
U004,1,1949,-7010,-1835
U004,1,2292,-7386,2786
U004,1,2025,-7900,4521
U004,1,1746,-7432,3612
U004,1,1455,-6840,3550
U004,1,1432,-6347,2944
U004,1,1439,-5755,2244
U004,1,1347,-5559,2008
U004,1,1239,-5514,1656
U004,1,1315,-5430,1186
U004,1,1342,-5457,1129
U004,1,1362,-5469,1160
U004,1,1279,-5422,1107
U004,1,1278,-5267,964
U004,1,1423,-5133,892
U004,1,1475,-4887,827
U004,1,1376,-4610,759
